guid,Word,Reading,Meaning,Level,ReadingType,Pattern,Rules,KanjiDetail
kk_尊敬_そんけい,尊敬,そんけい,尊:◆身分・地位が高い、またそのような人、同「貴」◆上にあるさま、高いさま、低いのは「卑」、「【周易正義(周易注疏):卷十一:繫辭上】天尊地卑乾坤定矣」◆重んじる、; 敬:◆心から大切に思う、相手を尊(とうと)び隅々まで心を配る、またそのように振る舞う、「尊敬(ソンケイ)」¶この敬う気持ちを「敬」といい、それを態度や行動で示すこと,N3,on,on+on,,尊:◆身分・地位が高い、またそのような人、同「貴」◆上にあるさま、高いさま、低いのは「卑」、「【周易正義(周易注疏):卷十一:繫辭上】天尊地卑乾坤定矣」◆重んじる、; 敬:◆心から大切に思う、相手を尊(とうと)び隅々まで心を配る、またそのように振る舞う、「尊敬(ソンケイ)」¶この敬う気持ちを「敬」といい、それを態度や行動で示すこと
kk_小包_こづつみ,小包,こづつみ,小:◆形・数・量・力・程度などが比較しようとしているもの以下である、求められる(必要とされる、必要な)形・数・量・力・程度などに及ばない(足りない)、劣(おと)る、; 包:◆布や紙などの薄い膜状のもので全体を覆(おお)う、中のものを保護するように全体を覆う、含(ふく)める、同「裹」◆周りを覆う、周りを囲う,N3,other,mixed+mixed~,,小:◆形・数・量・力・程度などが比較しようとしているもの以下である、求められる(必要とされる、必要な)形・数・量・力・程度などに及ばない(足りない)、劣(おと)る、; 包:◆布や紙などの薄い膜状のもので全体を覆(おお)う、中のものを保護するように全体を覆う、含(ふく)める、同「裹」◆周りを覆う、周りを囲う
kk_小型_こがた,小型,こがた,小:◆形・数・量・力・程度などが比較しようとしているもの以下である、求められる(必要とされる、必要な)形・数・量・力・程度などに及ばない(足りない)、劣(おと)る、; 型:◆これから作ろうとする物の形に作ったもの、溶かした金属を流し入れて目的の形に造るためのもの、「鋳型(いがた)」、木製は「模」、竹製は「範」◆模範(モハン)、手本,N3,other,mixed+mixed~,A3_short_compound(on+on 71%),小:◆形・数・量・力・程度などが比較しようとしているもの以下である、求められる(必要とされる、必要な)形・数・量・力・程度などに及ばない(足りない)、劣(おと)る、; 型:◆これから作ろうとする物の形に作ったもの、溶かした金属を流し入れて目的の形に造るためのもの、「鋳型(いがた)」、木製は「模」、竹製は「範」◆模範(モハン)、手本
kk_小遣い_こづかい,小遣い,こづかい,小:◆形・数・量・力・程度などが比較しようとしているもの以下である、求められる(必要とされる、必要な)形・数・量・力・程度などに及ばない(足りない)、劣(おと)る、; 遣:◆人を行かせる、差し向ける、「派遣(ハケン)」◆追いやる、追い払う◆人や物を送る◆死者を葬(ほうむ)る際に共に埋葬する副葬品、「遣車(ケンシャ、副葬品を載せる車,N3,other,mixed+mixed~,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),小:◆形・数・量・力・程度などが比較しようとしているもの以下である、求められる(必要とされる、必要な)形・数・量・力・程度などに及ばない(足りない)、劣(おと)る、; 遣:◆人を行かせる、差し向ける、「派遣(ハケン)」◆追いやる、追い払う◆人や物を送る◆死者を葬(ほうむ)る際に共に埋葬する副葬品、「遣車(ケンシャ、副葬品を載せる車
kk_小雨_こさめ,小雨,こさめ,小:◆形・数・量・力・程度などが比較しようとしているもの以下である、求められる(必要とされる、必要な)形・数・量・力・程度などに及ばない(足りない)、劣(おと)る、; 雨:◆大気中の水蒸気が集まって水滴となり、浮かんでいることができずに落下するもの ◆(雨や雪が、小さなものが無数に)降る、上から下に落ちて来る◆あめ、あめかんむり、,N3,other,mixed+mixed~,A3_short_compound(on+on 71%) | B_noun_rad_雨(kun 93%),小:◆形・数・量・力・程度などが比較しようとしているもの以下である、求められる(必要とされる、必要な)形・数・量・力・程度などに及ばない(足りない)、劣(おと)る、; 雨:◆大気中の水蒸気が集まって水滴となり、浮かんでいることができずに落下するもの ◆(雨や雪が、小さなものが無数に)降る、上から下に落ちて来る◆あめ、あめかんむり、
kk_小麦_こむぎ,小麦,こむぎ,小:◆形・数・量・力・程度などが比較しようとしているもの以下である、求められる(必要とされる、必要な)形・数・量・力・程度などに及ばない(足りない)、劣(おと)る、; 麦:◆ムギ(麦)、コムギ(小麦)・オオムギ(大麦)・エンバク(燕麦)など芒(のぎ)の長いイネ科に属する穀物の総称 ◆むぎ、むぎへん、ばくにょう、部首名,N3,kun,kun+kun~,A3_short_compound(on+on 71%),小:◆形・数・量・力・程度などが比較しようとしているもの以下である、求められる(必要とされる、必要な)形・数・量・力・程度などに及ばない(足りない)、劣(おと)る、; 麦:◆ムギ(麦)、コムギ(小麦)・オオムギ(大麦)・エンバク(燕麦)など芒(のぎ)の長いイネ科に属する穀物の総称 ◆むぎ、むぎへん、ばくにょう、部首名
kk_少年_しょうねん,少年,しょうねん,少:◆数や度量(ドリョウ、ものの多少・軽重・長短・高低・深浅・強弱など)が、あるべき(必要とする)数や度量より小さい、またそれに足りない、またそれに及ばない、同「寡; 年:◆穀物が稔(みの)る、同「秊」◆農作物を収穫してから次の収穫期までの期間、四季(二十四節気)を一巡する期間、year◆誕生してから生きてその誕生日を通り過ぎた回,N3,on,on+on,,少:◆数や度量(ドリョウ、ものの多少・軽重・長短・高低・深浅・強弱など)が、あるべき(必要とする)数や度量より小さい、またそれに足りない、またそれに及ばない、同「寡; 年:◆穀物が稔(みの)る、同「秊」◆農作物を収穫してから次の収穫期までの期間、四季(二十四節気)を一巡する期間、year◆誕生してから生きてその誕生日を通り過ぎた回
kk_尖る_とがる,尖る,とがる,尖:◆上が小さく下が大きいさま、先が細く手元(てもと)が太いさま、「夵(エン、上が大きく下が小さい、先が太く手元が細い)」の逆の意,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),尖:◆上が小さく下が大きいさま、先が細く手元(てもと)が太いさま、「夵(エン、上が大きく下が小さい、先が太く手元が細い)」の逆の意
kk_尚_なお,尚,なお,尚:◆～と同じように、～でさえも、「他の同じようなものと比べてもあまり変わり(差異)はない」の意◆(～と同じようであるばかりでなく)更に、その上に◆希(こいねが)う,N3,kun,kun,IL2_single_default(kun 84%),尚:◆～と同じように、～でさえも、「他の同じようなものと比べてもあまり変わり(差異)はない」の意◆(～と同じようであるばかりでなく)更に、その上に◆希(こいねが)う
kk_尻尾_しっぽ,尻尾,しっぽ,尻:◆胴体の最下部で、座った時に下になり(地に接して)上半身を支える部分、同「𡱂」「𦞠」 ◆ものの尽きる(果てる)ところ、最後尾(サイコウビ)、器物などの底部; 尾:◆動物の尻の辺りから後ろに細く長く突き出ているもの、しっぽ(尻尾)◆長いもの(長く続いているもの)の後ろ、末端(マッタン)◆「孳尾(ジビ)」、動物が交わり(交尾,N3,other,mixed+mixed~,A3_short_compound(on+on 71%),尻:◆胴体の最下部で、座った時に下になり(地に接して)上半身を支える部分、同「𡱂」「𦞠」 ◆ものの尽きる(果てる)ところ、最後尾(サイコウビ)、器物などの底部; 尾:◆動物の尻の辺りから後ろに細く長く突き出ているもの、しっぽ(尻尾)◆長いもの(長く続いているもの)の後ろ、末端(マッタン)◆「孳尾(ジビ)」、動物が交わり(交尾
kk_居眠り_いねむり,居眠り,いねむり,居:◆座る、腰を据(す)える、腰を落ち着ける、またその場所◆長く腰を落ち着けて住む、住まい◆一定の場所を占める、存在する◆貯(たくわ)える、得たものを置いておく; 眠:◆目を瞑(つむ)る、体を横たえ目を瞑る、寝る◆刺激に対する反応が鈍くなり(眠ったように、死んだように)動かなくなる、活動を休止する,N3,kun,kun+kun,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),居:◆座る、腰を据(す)える、腰を落ち着ける、またその場所◆長く腰を落ち着けて住む、住まい◆一定の場所を占める、存在する◆貯(たくわ)える、得たものを置いておく; 眠:◆目を瞑(つむ)る、体を横たえ目を瞑る、寝る◆刺激に対する反応が鈍くなり(眠ったように、死んだように)動かなくなる、活動を休止する
kk_居酒屋_いざかや,居酒屋,いざかや,居:◆座る、腰を据(す)える、腰を落ち着ける、またその場所◆長く腰を落ち着けて住む、住まい◆一定の場所を占める、存在する◆貯(たくわ)える、得たものを置いておく; 酒:◆穀物や果実などを原料として醸造(ジョウゾウ)したアルコールalcohol分を含む飲み物; 屋:◆日差しや雨風を遮(さえぎ)るための覆(おお)い、同「幄」◆建物の上部の日差しや雨風を遮(さえぎ)るための覆い、「屋頂(オクテイ、オクチョウ、屋根)」◆(屋根に,N3,other,mixed+mixed+mixed~,A4_multi_on(on+on+on 65%),居:◆座る、腰を据(す)える、腰を落ち着ける、またその場所◆長く腰を落ち着けて住む、住まい◆一定の場所を占める、存在する◆貯(たくわ)える、得たものを置いておく; 酒:◆穀物や果実などを原料として醸造(ジョウゾウ)したアルコールalcohol分を含む飲み物; 屋:◆日差しや雨風を遮(さえぎ)るための覆(おお)い、同「幄」◆建物の上部の日差しや雨風を遮(さえぎ)るための覆い、「屋頂(オクテイ、オクチョウ、屋根)」◆(屋根に
kk_居間_いま,居間,いま,居:◆座る、腰を据(す)える、腰を落ち着ける、またその場所◆長く腰を落ち着けて住む、住まい◆一定の場所を占める、存在する◆貯(たくわ)える、得たものを置いておく; 間:◆両側からぴったりと閉じられずに開いているところ、(空間・時間・物事・関係などが)連続せずに途切れているところ、開いたり途切れたりして何もないところ、隙(すき),N3,kun,kun+kun~,A3_short_compound(on+on 71%),居:◆座る、腰を据(す)える、腰を落ち着ける、またその場所◆長く腰を落ち着けて住む、住まい◆一定の場所を占める、存在する◆貯(たくわ)える、得たものを置いておく; 間:◆両側からぴったりと閉じられずに開いているところ、(空間・時間・物事・関係などが)連続せずに途切れているところ、開いたり途切れたりして何もないところ、隙(すき)
kk_届く_とどく,届く,とどく,届:◆目標・目的とした場所や時間に行き着く、到(いた)る、達する◆[日]とど・け、監督者に提出する申請・報告などの文書,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),届:◆目標・目的とした場所や時間に行き着く、到(いた)る、達する◆[日]とど・け、監督者に提出する申請・報告などの文書
kk_屋根_やね,屋根,やね,屋:◆日差しや雨風を遮(さえぎ)るための覆(おお)い、同「幄」◆建物の上部の日差しや雨風を遮(さえぎ)るための覆い、「屋頂(オクテイ、オクチョウ、屋根)」◆(屋根に; 根:◆植物の主に土中や水中にあって茎(くき)や幹(みき)を通じて枝葉(シヨウ、えだは)に水分・養分を送る役割を担(にな)う部分◆物事を支える基本・基礎となる部分、元,N3,kun,kun+kun~,A3_short_compound(on+on 71%) | B_noun_rad_木(kun 93%),屋:◆日差しや雨風を遮(さえぎ)るための覆(おお)い、同「幄」◆建物の上部の日差しや雨風を遮(さえぎ)るための覆い、「屋頂(オクテイ、オクチョウ、屋根)」◆(屋根に; 根:◆植物の主に土中や水中にあって茎(くき)や幹(みき)を通じて枝葉(シヨウ、えだは)に水分・養分を送る役割を担(にな)う部分◆物事を支える基本・基礎となる部分、元
kk_屡_しばしば,屡,しばしば,屡:◆度々(たびたび)、繰り返し何度も、同「婁」,N3,kun,kun,IL2_single_default(kun 84%),屡:◆度々(たびたび)、繰り返し何度も、同「婁」
kk_履歴書_りれきしょ,履歴書,りれきしょ,履:◆くつ、靴(長靴)や鞋(短靴)などの足に纏うものの総称、古くは木底や革底の履物に中敷きや刺繍などの飾りを施したものを指し、藁などで作っただけの粗末な履物(㞜)と; 歴:◆通過点(時・時間や場所・位置など)を通(とお)って行く、また踏み越えて行く、通り過ぎる、経(へ)る、経過(ケイカ)する◆過ぎ去ったこと、通り過ぎたこと◆明らか; 書:◆文字を筆(聿)などで記(しる)す、著(あらわ)す、「書物(ショモツ)」「文書(ブンショ)」◆手紙、「書信(ショシン)」◆「書経(ショキョウ、別名尚書ショウショ,N3,on,on+on+on,A4_multi_on(on+on+on 65%),履:◆くつ、靴(長靴)や鞋(短靴)などの足に纏うものの総称、古くは木底や革底の履物に中敷きや刺繍などの飾りを施したものを指し、藁などで作っただけの粗末な履物(㞜)と; 歴:◆通過点(時・時間や場所・位置など)を通(とお)って行く、また踏み越えて行く、通り過ぎる、経(へ)る、経過(ケイカ)する◆過ぎ去ったこと、通り過ぎたこと◆明らか; 書:◆文字を筆(聿)などで記(しる)す、著(あらわ)す、「書物(ショモツ)」「文書(ブンショ)」◆手紙、「書信(ショシン)」◆「書経(ショキョウ、別名尚書ショウショ
kk_履物_はきもの,履物,はきもの,履:◆くつ、靴(長靴)や鞋(短靴)などの足に纏うものの総称、古くは木底や革底の履物に中敷きや刺繍などの飾りを施したものを指し、藁などで作っただけの粗末な履物(㞜)と; 物:◆(天地の間に存在する)人以外の形のあるもの、人は「者」、形のないものは「事」,N3,kun,kun+kun~,B_noun_rad_牛(kun 93%),履:◆くつ、靴(長靴)や鞋(短靴)などの足に纏うものの総称、古くは木底や革底の履物に中敷きや刺繍などの飾りを施したものを指し、藁などで作っただけの粗末な履物(㞜)と; 物:◆(天地の間に存在する)人以外の形のあるもの、人は「者」、形のないものは「事」
kk_岩_いわ,岩,いわ,岩:◆山のように高く聳(そび)える石、ごつごつした大きな石、同「巖」,N3,kun,kun,IL2_single_default(kun 84%),岩:◆山のように高く聳(そび)える石、ごつごつした大きな石、同「巖」
kk_崩す_くずす,崩す,くずす,崩:◆山が裂け土石が落下する、壊れて倒れる◆破れる、ばらばらになる、決裂する◆天子の死、「【禮記注疏(禮記正義):曲禮下】天子死曰崩諸侯曰薨大夫曰卒士曰不祿庶人曰死,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),崩:◆山が裂け土石が落下する、壊れて倒れる◆破れる、ばらばらになる、決裂する◆天子の死、「【禮記注疏(禮記正義):曲禮下】天子死曰崩諸侯曰薨大夫曰卒士曰不祿庶人曰死
kk_嵌める_はめる,嵌める,はめる,嵌:◆は・める、窪(くぼ)みや空(あ)いたところ(空いているところ)に物を入れ込む、入れて動かないようする、「象嵌(ゾウガン、象眼)」、同「篏」◆高い山に囲まれて窪,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),嵌:◆は・める、窪(くぼ)みや空(あ)いたところ(空いているところ)に物を入れ込む、入れて動かないようする、「象嵌(ゾウガン、象眼)」、同「篏」◆高い山に囲まれて窪
kk_左側_ひだりがわ,左側,ひだりがわ,左:◆右と対(ツイ)になる片方 ◆南を向いた時の東の方向、東、東の方向、西は「右」◆(左手のように力が弱い者が右手のように力が強い者の手となり足となって)助ける、同; 側:◆(立っているものの)すぐ傍(そば)、傍(かたわ)ら、脇(わき)、同「旁」◆立てて片方に(一方に)寄せる、片方に寄る、偏(かたよ)る、同「仄」◆立ったものが一方,N3,other,mixed+mixed~,,左:◆右と対(ツイ)になる片方 ◆南を向いた時の東の方向、東、東の方向、西は「右」◆(左手のように力が弱い者が右手のように力が強い者の手となり足となって)助ける、同; 側:◆(立っているものの)すぐ傍(そば)、傍(かたわ)ら、脇(わき)、同「旁」◆立てて片方に(一方に)寄せる、片方に寄る、偏(かたよ)る、同「仄」◆立ったものが一方
kk_左右_さゆう,左右,さゆう,左:◆右と対(ツイ)になる片方 ◆南を向いた時の東の方向、東、東の方向、西は「右」◆(左手のように力が弱い者が右手のように力が強い者の手となり足となって)助ける、同; 右:◆左と対(ツイ)になる片方 ◆南を向いた時の西の方向、西、西の方向、東は「左」◆上(うえ)、上にある、高い、上位、上位のもの、下は「左」◆(右手のように力が強い,N3,on,on+on,A3_short_compound(on+on 71%),左:◆右と対(ツイ)になる片方 ◆南を向いた時の東の方向、東、東の方向、西は「右」◆(左手のように力が弱い者が右手のように力が強い者の手となり足となって)助ける、同; 右:◆左と対(ツイ)になる片方 ◆南を向いた時の西の方向、西、西の方向、東は「左」◆上(うえ)、上にある、高い、上位、上位のもの、下は「左」◆(右手のように力が強い
kk_左足_ひだりあし,左足,ひだりあし,左:◆右と対(ツイ)になる片方 ◆南を向いた時の東の方向、東、東の方向、西は「右」◆(左手のように力が弱い者が右手のように力が強い者の手となり足となって)助ける、同; 足:◆体や物体の一部で、胴から分かれ出て伸び、地に接して体を支えたり、歩行・走行・跳躍などの運動機能を担う部分、現代の中国では「脚」◆「歩く」「走る」などの足を使っ,N3,kun,kun+kun~,B_verb_rad_足(kun 80%),左:◆右と対(ツイ)になる片方 ◆南を向いた時の東の方向、東、東の方向、西は「右」◆(左手のように力が弱い者が右手のように力が強い者の手となり足となって)助ける、同; 足:◆体や物体の一部で、胴から分かれ出て伸び、地に接して体を支えたり、歩行・走行・跳躍などの運動機能を担う部分、現代の中国では「脚」◆「歩く」「走る」などの足を使っ
kk_巨大_きょだい,巨大,きょだい,巨:◆非常に大きい、また多い◆偉大な◆直線や直角を正しく描くまた測るための定規、同「矩」; 大:◆形・数・量・力・程度などが比較しようとしているもの以上である、求められる(必要とされる、必要な)形・数・量・力・程度などを超(こ)えている、優(すぐ)れる、長,N3,on,on+on,A3_short_compound(on+on 71%),巨:◆非常に大きい、また多い◆偉大な◆直線や直角を正しく描くまた測るための定規、同「矩」; 大:◆形・数・量・力・程度などが比較しようとしているもの以上である、求められる(必要とされる、必要な)形・数・量・力・程度などを超(こ)えている、優(すぐ)れる、長
kk_差_さ,差,さ,差:◆違いがある、揃(そろ)わない◆引き算をした時に余りが出る、またその時の余り◆(同じ差ごとに)区分けする、区別する◆やや～(違う、差がある、不足する、など)◆使,N3,kun,kun,IL2_single_default(kun 84%),差:◆違いがある、揃(そろ)わない◆引き算をした時に余りが出る、またその時の余り◆(同じ差ごとに)区分けする、区別する◆やや～(違う、差がある、不足する、など)◆使
kk_差出人_さしだしにん,差出人,さしだしにん,差:◆違いがある、揃(そろ)わない◆引き算をした時に余りが出る、またその時の余り◆(同じ差ごとに)区分けする、区別する◆やや～(違う、差がある、不足する、など)◆使; 出:◆範囲・領域・組織や区切り・境界の内(内側、内部、裏側、こちら側、私的なところ)から外(外側、外部、表側、向こう側、公のところ)に移る、また移す、外から内へ移る; 人:◆霊長目ヒト科ヒト属の生物、ホモ・サピエンスHomo sapiens(「知恵の人」の意)、同「儿」◆自分以外の者、「人我(ジンガ、他人と自分)」◆人の数(かず),N3,mixed,on+kun+on~,A4_multi_on(on+on+on 65%),差:◆違いがある、揃(そろ)わない◆引き算をした時に余りが出る、またその時の余り◆(同じ差ごとに)区分けする、区別する◆やや～(違う、差がある、不足する、など)◆使; 出:◆範囲・領域・組織や区切り・境界の内(内側、内部、裏側、こちら側、私的なところ)から外(外側、外部、表側、向こう側、公のところ)に移る、また移す、外から内へ移る; 人:◆霊長目ヒト科ヒト属の生物、ホモ・サピエンスHomo sapiens(「知恵の人」の意)、同「儿」◆自分以外の者、「人我(ジンガ、他人と自分)」◆人の数(かず)
kk_差別_さべつ,差別,さべつ,差:◆違いがある、揃(そろ)わない◆引き算をした時に余りが出る、またその時の余り◆(同じ差ごとに)区分けする、区別する◆やや～(違う、差がある、不足する、など)◆使; 別:◆切って分(わ)ける、分離する、分けて離す、分けたものが繋(つな)がっていない状態にする◆分かれる、分かれ離れる◆他と繋がりがない、他とは違う、異なる◆他(ほか,N3,on,on+on,A3_short_compound(on+on 71%) | B_verb_rad_刀(kun 80%),差:◆違いがある、揃(そろ)わない◆引き算をした時に余りが出る、またその時の余り◆(同じ差ごとに)区分けする、区別する◆やや～(違う、差がある、不足する、など)◆使; 別:◆切って分(わ)ける、分離する、分けて離す、分けたものが繋(つな)がっていない状態にする◆分かれる、分かれ離れる◆他と繋がりがない、他とは違う、異なる◆他(ほか
kk_巻き込む_まきこむ,巻き込む,まきこむ,巻:◆膝を曲げる◆ま・く、ぐるぐると渦状に回す、周りをぐるぐると囲む、転がすようにして筒状に丸める◆書物、巻物になっていたことから◆一つの書物が幾つかの巻物(まきも; 込:◆[日]中に(内に、裏に、見えないところに)入(はい)る、入(い)れる,N3,kun,kun+kun~,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),巻:◆膝を曲げる◆ま・く、ぐるぐると渦状に回す、周りをぐるぐると囲む、転がすようにして筒状に丸める◆書物、巻物になっていたことから◆一つの書物が幾つかの巻物(まきも; 込:◆[日]中に(内に、裏に、見えないところに)入(はい)る、入(い)れる
kk_巻く_まく,巻く,まく,巻:◆膝を曲げる◆ま・く、ぐるぐると渦状に回す、周りをぐるぐると囲む、転がすようにして筒状に丸める◆書物、巻物になっていたことから◆一つの書物が幾つかの巻物(まきも,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),巻:◆膝を曲げる◆ま・く、ぐるぐると渦状に回す、周りをぐるぐると囲む、転がすようにして筒状に丸める◆書物、巻物になっていたことから◆一つの書物が幾つかの巻物(まきも
kk_市内_しない,市内,しない,市:◆人が多く集まり物品などを売買・交換する、またその場所◆人が多く集まる所◆「町」よりも大きな行政区画¶本字は「亠巾」で「一巾」の「巿」とは別字; 内:◆外から中に入る、入れる◆限られた範囲・領域の中、区切りや境目の中、同「中」◆ある一定の範囲に含まれるもの、囲われたり覆われたりしていて外からは見えないもの、公,N3,on,on+on,A3_short_compound(on+on 71%) | B_noun_rad_巾(kun 93%),市:◆人が多く集まり物品などを売買・交換する、またその場所◆人が多く集まる所◆「町」よりも大きな行政区画¶本字は「亠巾」で「一巾」の「巿」とは別字; 内:◆外から中に入る、入れる◆限られた範囲・領域の中、区切りや境目の中、同「中」◆ある一定の範囲に含まれるもの、囲われたり覆われたりしていて外からは見えないもの、公
kk_市場_いちば,市場,いちば,市:◆人が多く集まり物品などを売買・交換する、またその場所◆人が多く集まる所◆「町」よりも大きな行政区画¶本字は「亠巾」で「一巾」の「巿」とは別字; 場:◆(日当たりのよい、収穫した穀物の乾燥・脱穀などをする、また多くの人やものが集まる)広く平らなところ、「広場」、同「塲」◆一段と高くし上を平らに作ったところ、台,N3,kun,kun+kun~,A3_short_compound(on+on 71%) | B_noun_rad_巾(kun 93%),市:◆人が多く集まり物品などを売買・交換する、またその場所◆人が多く集まる所◆「町」よりも大きな行政区画¶本字は「亠巾」で「一巾」の「巿」とは別字; 場:◆(日当たりのよい、収穫した穀物の乾燥・脱穀などをする、また多くの人やものが集まる)広く平らなところ、「広場」、同「塲」◆一段と高くし上を平らに作ったところ、台
kk_市場_しじょう,市場,しじょう,市:◆人が多く集まり物品などを売買・交換する、またその場所◆人が多く集まる所◆「町」よりも大きな行政区画¶本字は「亠巾」で「一巾」の「巿」とは別字; 場:◆(日当たりのよい、収穫した穀物の乾燥・脱穀などをする、また多くの人やものが集まる)広く平らなところ、「広場」、同「塲」◆一段と高くし上を平らに作ったところ、台,N3,on,on+on,A3_short_compound(on+on 71%) | B_noun_rad_巾(kun 93%),市:◆人が多く集まり物品などを売買・交換する、またその場所◆人が多く集まる所◆「町」よりも大きな行政区画¶本字は「亠巾」で「一巾」の「巿」とは別字; 場:◆(日当たりのよい、収穫した穀物の乾燥・脱穀などをする、また多くの人やものが集まる)広く平らなところ、「広場」、同「塲」◆一段と高くし上を平らに作ったところ、台
kk_布_ぬの,布,ぬの,"布:◆経糸(よこいと)と緯糸(たていと)を""十""状に交差させながら織ったもの、一般にはアサ(麻)やワタ(綿)などの植物繊維で織ったものを指し、繭(まゆ)から紡(つむ",N3,kun,kun,IL2_single_default(kun 84%) | B_noun_rad_巾(kun 93%),"布:◆経糸(よこいと)と緯糸(たていと)を""十""状に交差させながら織ったもの、一般にはアサ(麻)やワタ(綿)などの植物繊維で織ったものを指し、繭(まゆ)から紡(つむ"
kk_帰り道_かえりみち,帰り道,かえりみち,帰:◆女性が他家に嫁(とつ)ぐ、嫁(よめ)に行く、女性を自家に迎えることを「來歸(ライキ、来帰)」◆元の(本来の)状態や位置に戻る、同「皈」「𢅨」「䢜」「𣦨」◆元の; 道:◆出発地から目的地へ通じている路(みち)、人や動物などが往来する通り路、「道路(ドウロ)」、同「路」◆目的を達するための経路、手順や方法◆導(みちび)く、手引き,N3,kun,kun+kun~,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),帰:◆女性が他家に嫁(とつ)ぐ、嫁(よめ)に行く、女性を自家に迎えることを「來歸(ライキ、来帰)」◆元の(本来の)状態や位置に戻る、同「皈」「𢅨」「䢜」「𣦨」◆元の; 道:◆出発地から目的地へ通じている路(みち)、人や動物などが往来する通り路、「道路(ドウロ)」、同「路」◆目的を達するための経路、手順や方法◆導(みちび)く、手引き
kk_帰宅_きたく,帰宅,きたく,帰:◆女性が他家に嫁(とつ)ぐ、嫁(よめ)に行く、女性を自家に迎えることを「來歸(ライキ、来帰)」◆元の(本来の)状態や位置に戻る、同「皈」「𢅨」「䢜」「𣦨」◆元の; 宅:◆身を託(タク)すところ、住まい、住むための建物、住居(ジュウキョ)◆住まう、居住(キョジュウ)する◆落ち着く◆墓、墓地、「宅兆(タクチョウ)」,N3,on,on+on,A3_short_compound(on+on 71%) | B_noun_rad_巾(kun 93%) | B_noun_rad_宀(kun 93%),帰:◆女性が他家に嫁(とつ)ぐ、嫁(よめ)に行く、女性を自家に迎えることを「來歸(ライキ、来帰)」◆元の(本来の)状態や位置に戻る、同「皈」「𢅨」「䢜」「𣦨」◆元の; 宅:◆身を託(タク)すところ、住まい、住むための建物、住居(ジュウキョ)◆住まう、居住(キョジュウ)する◆落ち着く◆墓、墓地、「宅兆(タクチョウ)」
kk_常に_つねに,常に,つねに,常:◆何時も、何時もと変わらない◆変わることなく一定の、長い間変わることがない◆普通の、一般的な◆長さの単位、1常=2尋、1尋=8尺、「尋常」は「普通の、一般的な」,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%) | B_noun_rad_巾(kun 93%),常:◆何時も、何時もと変わらない◆変わることなく一定の、長い間変わることがない◆普通の、一般的な◆長さの単位、1常=2尋、1尋=8尺、「尋常」は「普通の、一般的な」
kk_常識_じょうしき,常識,じょうしき,常:◆何時も、何時もと変わらない◆変わることなく一定の、長い間変わることがない◆普通の、一般的な◆長さの単位、1常=2尋、1尋=8尺、「尋常」は「普通の、一般的な」; 識:◆知ったことが他とどう違うのかを理解する◆他との違いをはっきりと見分ける、またその働き、またその能力、またその内容◆記(しる)す、書き記す、同「誌」◆幟(のぼり,N3,on,on+on,B_noun_rad_巾(kun 93%) | B_verb_rad_言(kun 80%),常:◆何時も、何時もと変わらない◆変わることなく一定の、長い間変わることがない◆普通の、一般的な◆長さの単位、1常=2尋、1尋=8尺、「尋常」は「普通の、一般的な」; 識:◆知ったことが他とどう違うのかを理解する◆他との違いをはっきりと見分ける、またその働き、またその能力、またその内容◆記(しる)す、書き記す、同「誌」◆幟(のぼり
kk_幅_はば,幅,はば,幅:◆布の横方向の長さ、同「䋹」「畐」、古代中国では1幅=2尺2寸(時代や国によって異なるが、秦代・漢代で1尺=23.1cm、日本でも時代によって異なるが、計量法施,N3,kun,kun,IL2_single_default(kun 84%) | B_noun_rad_巾(kun 93%),幅:◆布の横方向の長さ、同「䋹」「畐」、古代中国では1幅=2尺2寸(時代や国によって異なるが、秦代・漢代で1尺=23.1cm、日本でも時代によって異なるが、計量法施
