guid,Word,Reading,Meaning,Level,ReadingType,Pattern,Rules,KanjiDetail
kk_小売り_こうり,小売り,こうり,小:◆形・数・量・力・程度などが比較しようとしているもの以下である、求められる(必要とされる、必要な)形・数・量・力・程度などに及ばない(足りない)、劣(おと)る、; 売:◆相手が欲しいと思っているものを渡して金銭(対価)を得る、金銭(対価)を渡して欲しいものを得るのは「買」,N1,kun,kun+kun,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),小:◆形・数・量・力・程度などが比較しようとしているもの以下である、求められる(必要とされる、必要な)形・数・量・力・程度などに及ばない(足りない)、劣(おと)る、; 売:◆相手が欲しいと思っているものを渡して金銭(対価)を得る、金銭(対価)を渡して欲しいものを得るのは「買」
kk_小柄_こがら,小柄,こがら,小:◆形・数・量・力・程度などが比較しようとしているもの以下である、求められる(必要とされる、必要な)形・数・量・力・程度などに及ばない(足りない)、劣(おと)る、; 柄:◆茎や枝から伸びて花や葉を支えている枝状の部分、「花柄(カヘイ)」「葉柄(ヨウヘイ)」という◆器物に取り付けて手で握るための棒 ◆手に握る、握って自由に操る、ま,N1,kun,kun+kun~,A3_short_compound(on+on 71%) | B_noun_rad_木(kun 93%),小:◆形・数・量・力・程度などが比較しようとしているもの以下である、求められる(必要とされる、必要な)形・数・量・力・程度などに及ばない(足りない)、劣(おと)る、; 柄:◆茎や枝から伸びて花や葉を支えている枝状の部分、「花柄(カヘイ)」「葉柄(ヨウヘイ)」という◆器物に取り付けて手で握るための棒 ◆手に握る、握って自由に操る、ま
kk_小銭_こぜに,小銭,こぜに,小:◆形・数・量・力・程度などが比較しようとしているもの以下である、求められる(必要とされる、必要な)形・数・量・力・程度などに及ばない(足りない)、劣(おと)る、; 銭:◆貨幣、特に銅貨(価値の低い貨幣)、貨幣の総称◆重量の単位、1両=10銭、1銭=10分 ◆刃を取り付けたシャベルshovel状の農具、同「銚」、「【說文解字:金,N1,kun,kun+kun~,A3_short_compound(on+on 71%) | B_noun_rad_金(kun 93%),小:◆形・数・量・力・程度などが比較しようとしているもの以下である、求められる(必要とされる、必要な)形・数・量・力・程度などに及ばない(足りない)、劣(おと)る、; 銭:◆貨幣、特に銅貨(価値の低い貨幣)、貨幣の総称◆重量の単位、1両=10銭、1銭=10分 ◆刃を取り付けたシャベルshovel状の農具、同「銚」、「【說文解字:金
kk_尚更_なおさら,尚更,なおさら,尚:◆～と同じように、～でさえも、「他の同じようなものと比べてもあまり変わり(差異)はない」の意◆(～と同じようであるばかりでなく)更に、その上に◆希(こいねが)う; 更:◆それまで(これまで)続けてきたことを改(あらた)めて、それ以降も(これ以降も)続ける、それまでのものを別のものに替える◆さら・に、その上に、一段と◆さら・に、,N1,kun,kun+kun~,,尚:◆～と同じように、～でさえも、「他の同じようなものと比べてもあまり変わり(差異)はない」の意◆(～と同じようであるばかりでなく)更に、その上に◆希(こいねが)う; 更:◆それまで(これまで)続けてきたことを改(あらた)めて、それ以降も(これ以降も)続ける、それまでのものを別のものに替える◆さら・に、その上に、一段と◆さら・に、
kk_就任_しゅうにん,就任,しゅうにん,就:◆つ・く、近くまで行く、近くに付いて従う◆物事に取り掛かるための位置につく、「就任」「就職」「就寝」など◆成る、成し遂げる◆[日]つ・いて、～に関して、即ち; 任:◆役目や仕事を与える、また委(ゆだ)ねる、また託(たく)す、「任命(ニンメイ)」◆(仕事を託し、その)扱いをその人の裁量(サイリョウ)に委ねる、「放任(ホウニン,N1,on,on+on,,就:◆つ・く、近くまで行く、近くに付いて従う◆物事に取り掛かるための位置につく、「就任」「就職」「就寝」など◆成る、成し遂げる◆[日]つ・いて、～に関して、即ち; 任:◆役目や仕事を与える、また委(ゆだ)ねる、また託(たく)す、「任命(ニンメイ)」◆(仕事を託し、その)扱いをその人の裁量(サイリョウ)に委ねる、「放任(ホウニン
kk_尽力_じんりょく,尽力,じんりょく,尽:◆器の中身を空(から)にする、全てを出し切る、同「儘」◆全て終える、最後まで全(まっと)うする◆ことごと・く、全て、余すところなく、あるものを残らず◆繁「盡」◆; 力:◆ものを動かすもの、ものを動かしているもの、ものに働(はたら)くもの、「強力(キョウリョク、強い力)」◆働く、務(つと)める、勤(つと)める、「努力(ドリョク、,N1,on,on+on,B_verb_rad_力(kun 80%),尽:◆器の中身を空(から)にする、全てを出し切る、同「儘」◆全て終える、最後まで全(まっと)うする◆ことごと・く、全て、余すところなく、あるものを残らず◆繁「盡」◆; 力:◆ものを動かすもの、ものを動かしているもの、ものに働(はたら)くもの、「強力(キョウリョク、強い力)」◆働く、務(つと)める、勤(つと)める、「努力(ドリョク、
kk_局限_きょくげん,局限,きょくげん,局:◆周りが囲まれ区切られた部分や場所◆限定された一部分、狭い範囲◆曲げる、曲げて縮こまる、「狭いところに押し込められている」の意◆将棋などの盤、また形勢・情勢、「; 限:◆内と外との区切り、境界、「限界(ゲンカイ)」◆境界や範囲の内側、定めた区切り以内、またその内に収める、「限度(ゲンド)」「限定(ゲンテイ)」◆門の地上部に渡し,N1,on,on+on,,局:◆周りが囲まれ区切られた部分や場所◆限定された一部分、狭い範囲◆曲げる、曲げて縮こまる、「狭いところに押し込められている」の意◆将棋などの盤、また形勢・情勢、「; 限:◆内と外との区切り、境界、「限界(ゲンカイ)」◆境界や範囲の内側、定めた区切り以内、またその内に収める、「限度(ゲンド)」「限定(ゲンテイ)」◆門の地上部に渡し
kk_居座る_いすわる,居座る,いすわる,居:◆座る、腰を据(す)える、腰を落ち着ける、またその場所◆長く腰を落ち着けて住む、住まい◆一定の場所を占める、存在する◆貯(たくわ)える、得たものを置いておく; 座:◆腰を据(す)える席や場所・位置、「座席(ザセキ)」◆ものを載せる台◆定まっている位置や場所、「星座(セイザ)」◆山や建物など(どっしりと据えられているもの)を,N1,kun,kun+kun,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),居:◆座る、腰を据(す)える、腰を落ち着ける、またその場所◆長く腰を落ち着けて住む、住まい◆一定の場所を占める、存在する◆貯(たくわ)える、得たものを置いておく; 座:◆腰を据(す)える席や場所・位置、「座席(ザセキ)」◆ものを載せる台◆定まっている位置や場所、「星座(セイザ)」◆山や建物など(どっしりと据えられているもの)を
kk_居残る_いのこる,居残る,いのこる,居:◆座る、腰を据(す)える、腰を落ち着ける、またその場所◆長く腰を落ち着けて住む、住まい◆一定の場所を占める、存在する◆貯(たくわ)える、得たものを置いておく; 残:◆傷付ける、害(ガイ)する、壊(こわ)す◆踏(ふ)み付けにする、平気で人に危害を加える◆酷(むご)い◆必要なものを取り除いた余り、必要なものを満たすために不足し,N1,kun,kun+kun,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),居:◆座る、腰を据(す)える、腰を落ち着ける、またその場所◆長く腰を落ち着けて住む、住まい◆一定の場所を占める、存在する◆貯(たくわ)える、得たものを置いておく; 残:◆傷付ける、害(ガイ)する、壊(こわ)す◆踏(ふ)み付けにする、平気で人に危害を加える◆酷(むご)い◆必要なものを取り除いた余り、必要なものを満たすために不足し
kk_居留守_いるす,居留守,いるす,居:◆座る、腰を据(す)える、腰を落ち着ける、またその場所◆長く腰を落ち着けて住む、住まい◆一定の場所を占める、存在する◆貯(たくわ)える、得たものを置いておく; 留:◆動きを止(と)める、動きを止めて同じ場所や状態に止(とど)まる◆同じ状態が残る、同じ状態で残す; 守:◆古代の官名、同「𡬮」、「太守(タイシュ、郡や府の長官、地方の長官)」◆同じ状態に保(たも)つ、「守備(シュビ、備え守る)」◆(異変がないかを)見張る、番(バン,N1,mixed,kun+on+on~,A4_multi_on(on+on+on 65%) | B_noun_rad_宀(kun 93%),居:◆座る、腰を据(す)える、腰を落ち着ける、またその場所◆長く腰を落ち着けて住む、住まい◆一定の場所を占める、存在する◆貯(たくわ)える、得たものを置いておく; 留:◆動きを止(と)める、動きを止めて同じ場所や状態に止(とど)まる◆同じ状態が残る、同じ状態で残す; 守:◆古代の官名、同「𡬮」、「太守(タイシュ、郡や府の長官、地方の長官)」◆同じ状態に保(たも)つ、「守備(シュビ、備え守る)」◆(異変がないかを)見張る、番(バン
kk_屈する_くっする,屈する,くっする,屈:◆(身体を)曲げる、折り曲げる、「屈伸(クッシン、曲げ或いは伸ばす)」「屈伏(クップク、体を折って伏せる、ひれ伏す)」◆主張や信念などを曲げる、強く迫られて折れ,N1,on,on,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),屈:◆(身体を)曲げる、折り曲げる、「屈伸(クッシン、曲げ或いは伸ばす)」「屈伏(クップク、体を折って伏せる、ひれ伏す)」◆主張や信念などを曲げる、強く迫られて折れ
kk_屈む_かがむ,屈む,かがむ,屈:◆(身体を)曲げる、折り曲げる、「屈伸(クッシン、曲げ或いは伸ばす)」「屈伏(クップク、体を折って伏せる、ひれ伏す)」◆主張や信念などを曲げる、強く迫られて折れ,N1,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),屈:◆(身体を)曲げる、折り曲げる、「屈伸(クッシン、曲げ或いは伸ばす)」「屈伏(クップク、体を折って伏せる、ひれ伏す)」◆主張や信念などを曲げる、強く迫られて折れ
kk_屈める_かがめる,屈める,かがめる,屈:◆(身体を)曲げる、折り曲げる、「屈伸(クッシン、曲げ或いは伸ばす)」「屈伏(クップク、体を折って伏せる、ひれ伏す)」◆主張や信念などを曲げる、強く迫られて折れ,N1,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),屈:◆(身体を)曲げる、折り曲げる、「屈伸(クッシン、曲げ或いは伸ばす)」「屈伏(クップク、体を折って伏せる、ひれ伏す)」◆主張や信念などを曲げる、強く迫られて折れ
kk_屈折_くっせつ,屈折,くっせつ,"屈:◆(身体を)曲げる、折り曲げる、「屈伸(クッシン、曲げ或いは伸ばす)」「屈伏(クップク、体を折って伏せる、ひれ伏す)」◆主張や信念などを曲げる、強く迫られて折れ; 折:◆まっすぐなものや平らなものを途中から""Ｖ""字形に曲げる、また曲げて畳む、同「㪿」、単に""Ｕ""字形のように曲げるのではなく折り目が付くようにしっかりと曲げること",N1,on,on+on,B_verb_rad_手(kun 80%),"屈:◆(身体を)曲げる、折り曲げる、「屈伸(クッシン、曲げ或いは伸ばす)」「屈伏(クップク、体を折って伏せる、ひれ伏す)」◆主張や信念などを曲げる、強く迫られて折れ; 折:◆まっすぐなものや平らなものを途中から""Ｖ""字形に曲げる、また曲げて畳む、同「㪿」、単に""Ｕ""字形のように曲げるのではなく折り目が付くようにしっかりと曲げること"
kk_屈指_くっし,屈指,くっし,屈:◆(身体を)曲げる、折り曲げる、「屈伸(クッシン、曲げ或いは伸ばす)」「屈伏(クップク、体を折って伏せる、ひれ伏す)」◆主張や信念などを曲げる、強く迫られて折れ; 指:◆ゆび、手足の先に伸び出た体の一部 ◆ゆび・さす、さ・す、物事の方向を示す◆意図するところ、考え、意向、同「旨」,N1,on,on+on,A3_short_compound(on+on 71%) | B_verb_rad_手(kun 80%),屈:◆(身体を)曲げる、折り曲げる、「屈伸(クッシン、曲げ或いは伸ばす)」「屈伏(クップク、体を折って伏せる、ひれ伏す)」◆主張や信念などを曲げる、強く迫られて折れ; 指:◆ゆび、手足の先に伸び出た体の一部 ◆ゆび・さす、さ・す、物事の方向を示す◆意図するところ、考え、意向、同「旨」
kk_屋台_やたい,屋台,やたい,屋:◆日差しや雨風を遮(さえぎ)るための覆(おお)い、同「幄」◆建物の上部の日差しや雨風を遮(さえぎ)るための覆い、「屋頂(オクテイ、オクチョウ、屋根)」◆(屋根に; 台:◆我(われ)、自分を指す語、同「吾」「余」「予」◆「三台星(サンタイセイ)、三台(サンタイ)」、紫微垣(シビエン、天の北極を中心とした区画で天帝が住むとされた、,N1,mixed,kun+on~,A3_short_compound(on+on 71%),屋:◆日差しや雨風を遮(さえぎ)るための覆(おお)い、同「幄」◆建物の上部の日差しや雨風を遮(さえぎ)るための覆い、「屋頂(オクテイ、オクチョウ、屋根)」◆(屋根に; 台:◆我(われ)、自分を指す語、同「吾」「余」「予」◆「三台星(サンタイセイ)、三台(サンタイ)」、紫微垣(シビエン、天の北極を中心とした区画で天帝が住むとされた、
kk_屋敷_やしき,屋敷,やしき,屋:◆日差しや雨風を遮(さえぎ)るための覆(おお)い、同「幄」◆建物の上部の日差しや雨風を遮(さえぎ)るための覆い、「屋頂(オクテイ、オクチョウ、屋根)」◆(屋根に; 敷:◆一面に並べる、平らに広げる、延(の)べる◆広く漏れなく行き渡る、また行き渡らせる、同「布」◆細部にまで亘って述べる,N1,kun,kun+kun~,A3_short_compound(on+on 71%),屋:◆日差しや雨風を遮(さえぎ)るための覆(おお)い、同「幄」◆建物の上部の日差しや雨風を遮(さえぎ)るための覆い、「屋頂(オクテイ、オクチョウ、屋根)」◆(屋根に; 敷:◆一面に並べる、平らに広げる、延(の)べる◆広く漏れなく行き渡る、また行き渡らせる、同「布」◆細部にまで亘って述べる
kk_展望_てんぼう,展望,てんぼう,展:◆転(ころ)がす、巻いてあるものを転がして広げる◆巻いたり折ってあるものなどを開き広げる、そのままでは見えないもの(ものの中にあって見えないもの)を広げて見る、; 望:◆待っている人や物事の到着をまだかまだかと待つ、期待する、そうなって欲しいと思う◆(待ち望む方を)見やる、遠くを見やる◆仰ぎ見る、他から仰ぎ見られる◆もち、陰暦,N1,on,on+on,,展:◆転(ころ)がす、巻いてあるものを転がして広げる◆巻いたり折ってあるものなどを開き広げる、そのままでは見えないもの(ものの中にあって見えないもの)を広げて見る、; 望:◆待っている人や物事の到着をまだかまだかと待つ、期待する、そうなって欲しいと思う◆(待ち望む方を)見やる、遠くを見やる◆仰ぎ見る、他から仰ぎ見られる◆もち、陰暦
kk_展示_てんじ,展示,てんじ,展:◆転(ころ)がす、巻いてあるものを転がして広げる◆巻いたり折ってあるものなどを開き広げる、そのままでは見えないもの(ものの中にあって見えないもの)を広げて見る、; 示:◆(天上の神が地上のものに齎す物事の意思・意図を)はっきりと分かるように目の前に出して見せる、また見せて知らしめる、同「視」◆しめす、しめすへん、部首名,N1,on,on+on,A3_short_compound(on+on 71%),展:◆転(ころ)がす、巻いてあるものを転がして広げる◆巻いたり折ってあるものなどを開き広げる、そのままでは見えないもの(ものの中にあって見えないもの)を広げて見る、; 示:◆(天上の神が地上のものに齎す物事の意思・意図を)はっきりと分かるように目の前に出して見せる、また見せて知らしめる、同「視」◆しめす、しめすへん、部首名
kk_山岳_さんがく,山岳,さんがく,"山:◆地面が""△""状に高く盛り上がったところ、またその形や様子◆土を丸く盛り上げた墓◆十二章紋の一つ ◆やま、やまへん、やまかんむり、部首名; 岳:◆高く大きな山、高く大きく崇高(スウコウ)な山、同「岳」◆「五岳(ゴガク)」、中国の代表的な五つの名山、岱山(タイザン、東嶽、現泰山、山東省泰安タイアン市 )、",N1,on,on+on,,"山:◆地面が""△""状に高く盛り上がったところ、またその形や様子◆土を丸く盛り上げた墓◆十二章紋の一つ ◆やま、やまへん、やまかんむり、部首名; 岳:◆高く大きな山、高く大きく崇高(スウコウ)な山、同「岳」◆「五岳(ゴガク)」、中国の代表的な五つの名山、岱山(タイザン、東嶽、現泰山、山東省泰安タイアン市 )、"
kk_山崩れ_やまくずれ,山崩れ,やまくずれ,"山:◆地面が""△""状に高く盛り上がったところ、またその形や様子◆土を丸く盛り上げた墓◆十二章紋の一つ ◆やま、やまへん、やまかんむり、部首名; 崩:◆山が裂け土石が落下する、壊れて倒れる◆破れる、ばらばらになる、決裂する◆天子の死、「【禮記注疏(禮記正義):曲禮下】天子死曰崩諸侯曰薨大夫曰卒士曰不祿庶人曰死",N1,kun,kun+kun,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),"山:◆地面が""△""状に高く盛り上がったところ、またその形や様子◆土を丸く盛り上げた墓◆十二章紋の一つ ◆やま、やまへん、やまかんむり、部首名; 崩:◆山が裂け土石が落下する、壊れて倒れる◆破れる、ばらばらになる、決裂する◆天子の死、「【禮記注疏(禮記正義):曲禮下】天子死曰崩諸侯曰薨大夫曰卒士曰不祿庶人曰死"
kk_山積み_やまづみ,山積み,やまづみ,"山:◆地面が""△""状に高く盛り上がったところ、またその形や様子◆土を丸く盛り上げた墓◆十二章紋の一つ ◆やま、やまへん、やまかんむり、部首名; 積:◆(刈り取った穀物を)集めて次々に重ねて行く、上へ上へと重ねて行く◆堆(うずたか)く蓄(たくわ)える、貯(た)める◆数学で掛け算の結果◆「疳積(カンシャク)」、",N1,other,mixed+mixed~,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),"山:◆地面が""△""状に高く盛り上がったところ、またその形や様子◆土を丸く盛り上げた墓◆十二章紋の一つ ◆やま、やまへん、やまかんむり、部首名; 積:◆(刈り取った穀物を)集めて次々に重ねて行く、上へ上へと重ねて行く◆堆(うずたか)く蓄(たくわ)える、貯(た)める◆数学で掛け算の結果◆「疳積(カンシャク)」、"
kk_山脈_さんみゃく,山脈,さんみゃく,"山:◆地面が""△""状に高く盛り上がったところ、またその形や様子◆土を丸く盛り上げた墓◆十二章紋の一つ ◆やま、やまへん、やまかんむり、部首名; 脈:◆動物などの体内の血が通る細く長い管(くだ)、植物などの水や養分が通る細く長い管、「動脈(ドウミャク)」「葉脈(ヨウミャク)」◆血液が血管を流れる際の規則的な動",N1,on,on+on,,"山:◆地面が""△""状に高く盛り上がったところ、またその形や様子◆土を丸く盛り上げた墓◆十二章紋の一つ ◆やま、やまへん、やまかんむり、部首名; 脈:◆動物などの体内の血が通る細く長い管(くだ)、植物などの水や養分が通る細く長い管、「動脈(ドウミャク)」「葉脈(ヨウミャク)」◆血液が血管を流れる際の規則的な動"
kk_岩石_がんせき,岩石,がんせき,岩:◆山のように高く聳(そび)える石、ごつごつした大きな石、同「巖」; 石:◆地殻を構成する鉱物で硬(かた)く塊(かたまり)状をしたもの、堅く塊状をしたもの、多く岩(いわ、山のように大きな石)よりも小さく、砂(すな、小さな粒状の石)より,N1,on,on+on,,岩:◆山のように高く聳(そび)える石、ごつごつした大きな石、同「巖」; 石:◆地殻を構成する鉱物で硬(かた)く塊(かたまり)状をしたもの、堅く塊状をしたもの、多く岩(いわ、山のように大きな石)よりも小さく、砂(すな、小さな粒状の石)より
kk_崇拝_すうはい,崇拝,すうはい,崇:◆山が高く大きいさま◆気高(けだか)いさま、高貴(コウキ)なさま◆あが・める、貴(たっと)ぶ、敬(うやま)い重んずる◆終える、終わる; 拝:◆対面した相手に敬意・弔意や恭順・感謝などの意を示すために、跪(ひざまず)く・頭を下げる・手を合わせるなどの動作をする、同「𣬊」「𢷎」、「【通典:卷四十八:禮八,N1,on,on+on,B_verb_rad_手(kun 80%),崇:◆山が高く大きいさま◆気高(けだか)いさま、高貴(コウキ)なさま◆あが・める、貴(たっと)ぶ、敬(うやま)い重んずる◆終える、終わる; 拝:◆対面した相手に敬意・弔意や恭順・感謝などの意を示すために、跪(ひざまず)く・頭を下げる・手を合わせるなどの動作をする、同「𣬊」「𢷎」、「【通典:卷四十八:禮八
kk_崩壊_ほうかい,崩壊,ほうかい,崩:◆山が裂け土石が落下する、壊れて倒れる◆破れる、ばらばらになる、決裂する◆天子の死、「【禮記注疏(禮記正義):曲禮下】天子死曰崩諸侯曰薨大夫曰卒士曰不祿庶人曰死; 壊:◆毀(こぼ)れる、崩れる、損(そこ)なう、破れる、欠ける、潰(つぶ)れる、元来(ガンライ)の或いは本来の形や状態でなくなる,N1,on,on+on,,崩:◆山が裂け土石が落下する、壊れて倒れる◆破れる、ばらばらになる、決裂する◆天子の死、「【禮記注疏(禮記正義):曲禮下】天子死曰崩諸侯曰薨大夫曰卒士曰不祿庶人曰死; 壊:◆毀(こぼ)れる、崩れる、損(そこ)なう、破れる、欠ける、潰(つぶ)れる、元来(ガンライ)の或いは本来の形や状態でなくなる
kk_嵌る_はまる,嵌る,はまる,嵌:◆は・める、窪(くぼ)みや空(あ)いたところ(空いているところ)に物を入れ込む、入れて動かないようする、「象嵌(ゾウガン、象眼)」、同「篏」◆高い山に囲まれて窪,N1,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),嵌:◆は・める、窪(くぼ)みや空(あ)いたところ(空いているところ)に物を入れ込む、入れて動かないようする、「象嵌(ゾウガン、象眼)」、同「篏」◆高い山に囲まれて窪
kk_嵩む_かさむ,嵩む,かさむ,嵩:◆山が高いさま◆「嵩山(スウザン)」、五嶽(ゴガク、中国の代表的な五つの名山、「嶽」参照)の一つで「中嶽(チュウガク)」と呼ばれる、河南省鄭州市登封市、同「崧山,N1,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),嵩:◆山が高いさま◆「嵩山(スウザン)」、五嶽(ゴガク、中国の代表的な五つの名山、「嶽」参照)の一つで「中嶽(チュウガク)」と呼ばれる、河南省鄭州市登封市、同「崧山
kk_嵩張る_かさばる,嵩張る,かさばる,嵩:◆山が高いさま◆「嵩山(スウザン)」、五嶽(ゴガク、中国の代表的な五つの名山、「嶽」参照)の一つで「中嶽(チュウガク)」と呼ばれる、河南省鄭州市登封市、同「崧山; 張:◆弓や弦楽器の弦(ゲン、つる)を弛(たる)まないように掛ける、二点間に糸や網などを渡す◆弛(ゆる)みがないようにぴんと伸ばす、皺(しわ)にならないようにぴんと延,N1,other,mixed+mixed~,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),嵩:◆山が高いさま◆「嵩山(スウザン)」、五嶽(ゴガク、中国の代表的な五つの名山、「嶽」参照)の一つで「中嶽(チュウガク)」と呼ばれる、河南省鄭州市登封市、同「崧山; 張:◆弓や弦楽器の弦(ゲン、つる)を弛(たる)まないように掛ける、二点間に糸や網などを渡す◆弛(ゆる)みがないようにぴんと伸ばす、皺(しわ)にならないようにぴんと延
kk_巡らす_めぐらす,巡らす,めぐらす,巡:◆視察しに行く、(視察地を)見て回る◆順に沿って一回りする,N1,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),巡:◆視察しに行く、(視察地を)見て回る◆順に沿って一回りする
kk_工作_こうさく,工作,こうさく,工:◆物をつくる巧(たく)みな技(わざ)、また物づくりが巧みなさま◆できばえが精巧(セイコウ)なさま、同「㣉」◆匠(たくみ)、物をつくる技術・技能に秀(ひい)でた人; 作:◆働(はたらく)く、力や手を加える、為(な)す、「作業(サギョウ)」「作為(サクイ)」◆力や手を加えることによって物事や状態を変化させる、また他に影響を与える、,N1,on,on+on,,工:◆物をつくる巧(たく)みな技(わざ)、また物づくりが巧みなさま◆できばえが精巧(セイコウ)なさま、同「㣉」◆匠(たくみ)、物をつくる技術・技能に秀(ひい)でた人; 作:◆働(はたらく)く、力や手を加える、為(な)す、「作業(サギョウ)」「作為(サクイ)」◆力や手を加えることによって物事や状態を変化させる、また他に影響を与える、
kk_工程_こうてい,工程,こうてい,工:◆物をつくる巧(たく)みな技(わざ)、また物づくりが巧みなさま◆できばえが精巧(セイコウ)なさま、同「㣉」◆匠(たくみ)、物をつくる技術・技能に秀(ひい)でた人; 程:◆ものの大小・長短・軽重・強弱・優劣などをはかる(測る・量る・計る)際の基準・規格◆一定の決まり・手順・方法◆定まっている基準・規格・決まり・区切り・手順・方法,N1,on,on+on,,工:◆物をつくる巧(たく)みな技(わざ)、また物づくりが巧みなさま◆できばえが精巧(セイコウ)なさま、同「㣉」◆匠(たくみ)、物をつくる技術・技能に秀(ひい)でた人; 程:◆ものの大小・長短・軽重・強弱・優劣などをはかる(測る・量る・計る)際の基準・規格◆一定の決まり・手順・方法◆定まっている基準・規格・決まり・区切り・手順・方法
kk_工面_くめん,工面,くめん,工:◆物をつくる巧(たく)みな技(わざ)、また物づくりが巧みなさま◆できばえが精巧(セイコウ)なさま、同「㣉」◆匠(たくみ)、物をつくる技術・技能に秀(ひい)でた人; 面:◆顔(かお)、頭の目鼻口がある側◆顔を対象(タイショウ、目標や相手)に向ける、また向く◆(顔が)向いている側、向き、向いている方向◆ものの表(おもて)、前(まえ,N1,on,on+on,A3_short_compound(on+on 71%),工:◆物をつくる巧(たく)みな技(わざ)、また物づくりが巧みなさま◆できばえが精巧(セイコウ)なさま、同「㣉」◆匠(たくみ)、物をつくる技術・技能に秀(ひい)でた人; 面:◆顔(かお)、頭の目鼻口がある側◆顔を対象(タイショウ、目標や相手)に向ける、また向く◆(顔が)向いている側、向き、向いている方向◆ものの表(おもて)、前(まえ
kk_左程/然程_さほど,左程/然程,さほど,左:◆右と対(ツイ)になる片方 ◆南を向いた時の東の方向、東、東の方向、西は「右」◆(左手のように力が弱い者が右手のように力が強い者の手となり足となって)助ける、同; 程:◆ものの大小・長短・軽重・強弱・優劣などをはかる(測る・量る・計る)際の基準・規格◆一定の決まり・手順・方法◆定まっている基準・規格・決まり・区切り・手順・方法; 然:◆燃やす、火で焼く、「イヌ(犬、狗)の肉(月)を燃やす(灬)」の意、同「燃」◆～のような、～のように◆しか・も、その上に、それでも◆しか・り、その通り、yes◆,N1,other,mixed+mixed+mixed+mixed~,A4_multi_on(on+on+on+on 65%),左:◆右と対(ツイ)になる片方 ◆南を向いた時の東の方向、東、東の方向、西は「右」◆(左手のように力が弱い者が右手のように力が強い者の手となり足となって)助ける、同; 程:◆ものの大小・長短・軽重・強弱・優劣などをはかる(測る・量る・計る)際の基準・規格◆一定の決まり・手順・方法◆定まっている基準・規格・決まり・区切り・手順・方法; 然:◆燃やす、火で焼く、「イヌ(犬、狗)の肉(月)を燃やす(灬)」の意、同「燃」◆～のような、～のように◆しか・も、その上に、それでも◆しか・り、その通り、yes◆
kk_巧み_たくみ,巧み,たくみ,巧:◆技(わざ)、技術が秀(ひい)でているさま、器用なさま◆上手(じょうず)な、上手(うま)い◆技術、技量,N1,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),巧:◆技(わざ)、技術が秀(ひい)でているさま、器用なさま◆上手(じょうず)な、上手(うま)い◆技術、技量
kk_巧妙_こうみょう,巧妙,こうみょう,巧:◆技(わざ)、技術が秀(ひい)でているさま、器用なさま◆上手(じょうず)な、上手(うま)い◆技術、技量; 妙:◆(人の手によるものとは思われないほど)繊細なさま、精巧なさま、技が巧(たく)みなさま◆繊細で美しいさま◆年若く繊細なさま、年若く美しい人◆人の手によるものとは,N1,on,on+on,,巧:◆技(わざ)、技術が秀(ひい)でているさま、器用なさま◆上手(じょうず)な、上手(うま)い◆技術、技量; 妙:◆(人の手によるものとは思われないほど)繊細なさま、精巧なさま、技が巧(たく)みなさま◆繊細で美しいさま◆年若く繊細なさま、年若く美しい人◆人の手によるものとは
kk_巨匠_きょしょう,巨匠,きょしょう,巨:◆非常に大きい、また多い◆偉大な◆直線や直角を正しく描くまた測るための定規、同「矩」; 匠:◆木工の技術を持つ職人、(優すぐれた)手仕事の技術を持つ職人◆技芸の巧(たく)みなさま、技芸に秀(ひい)でているさま、またそのようなもの(作品)、またそのような,N1,on,on+on,A3_short_compound(on+on 71%),巨:◆非常に大きい、また多い◆偉大な◆直線や直角を正しく描くまた測るための定規、同「矩」; 匠:◆木工の技術を持つ職人、(優すぐれた)手仕事の技術を持つ職人◆技芸の巧(たく)みなさま、技芸に秀(ひい)でているさま、またそのようなもの(作品)、またそのような
