guid,Word,Reading,Meaning,Level,ReadingType,Pattern,Rules,KanjiDetail
kk_健康_けんこう,健康,けんこう,健:◆体力や気力がある(衰おとろえたり滞とどこおったりすることがない)さま、しっかりとしているさま、同「徤」; 康:◆何事もなく安らかなさま、心配するようなことが何もないさま、「健康(ケンコウ)」「小康(ショウコウ、ひとまずは安定しているさま)」◆穀物の実を覆う殻(から)、実,N5,on,on+on,B_noun_rad_广(kun 93%),健:◆体力や気力がある(衰おとろえたり滞とどこおったりすることがない)さま、しっかりとしているさま、同「徤」; 康:◆何事もなく安らかなさま、心配するようなことが何もないさま、「健康(ケンコウ)」「小康(ショウコウ、ひとまずは安定しているさま)」◆穀物の実を覆う殻(から)、実
kk_傍/側_そば,傍/側,そば,傍:◆もののすぐ近くのところ、側(そば)、同「徬」「旁」◆すぐ傍に付き添(そ)う、ぴったりと寄り添う、同「徬」「旁」◆漢字の右側の部分、同「旁」、左は「扁」「偏」; 側:◆(立っているものの)すぐ傍(そば)、傍(かたわ)ら、脇(わき)、同「旁」◆立てて片方に(一方に)寄せる、片方に寄る、偏(かたよ)る、同「仄」◆立ったものが一方,N5,kun,kun+kun~,A3_short_compound(on+on 71%),傍:◆もののすぐ近くのところ、側(そば)、同「徬」「旁」◆すぐ傍に付き添(そ)う、ぴったりと寄り添う、同「徬」「旁」◆漢字の右側の部分、同「旁」、左は「扁」「偏」; 側:◆(立っているものの)すぐ傍(そば)、傍(かたわ)ら、脇(わき)、同「旁」◆立てて片方に(一方に)寄せる、片方に寄る、偏(かたよ)る、同「仄」◆立ったものが一方
kk_傘_かさ,傘,かさ,傘:◆頭上に翳(かざ)し雨や日差しを遮(さえぎ)るためのもので、手で持つための柄(え)が付いているもの、同「簦」「繖」◆(傘のように)頭上を覆(おお)うもの,N5,kun,kun,IL2_single_default(kun 84%),傘:◆頭上に翳(かざ)し雨や日差しを遮(さえぎ)るためのもので、手で持つための柄(え)が付いているもの、同「簦」「繖」◆(傘のように)頭上を覆(おお)うもの
kk_働く_はたらく,働く,はたらく,働:◆[日]仕事をする◆[日]他に対して作用する◆俗「仂」、但し和製の簡体字で、中国で「仂」は、「働く」の義はない,N5,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),働:◆[日]仕事をする◆[日]他に対して作用する◆俗「仂」、但し和製の簡体字で、中国で「仂」は、「働く」の義はない
kk_僕_ぼく,僕,ぼく,僕:◆個人の家に仕(つか)え主(あるじ)の身の回りの世話をする男子、召し使い、同簡「仆」、君主などの大身に仕える者は「臣」◆他の家に仕え馬を御する者、御車(ぎょしゃ,N5,on,on,IL2_single_default(kun 84%),僕:◆個人の家に仕(つか)え主(あるじ)の身の回りの世話をする男子、召し使い、同簡「仆」、君主などの大身に仕える者は「臣」◆他の家に仕え馬を御する者、御車(ぎょしゃ
kk_億_おく,億,おく,億:◆一万の一万倍 、古くは十万(一万の十倍で「下数」と呼ばれる十進法での数) ◆心が満たされる、心地よい、同「𢡃」◆推(お)し量る、同「臆」◆簡「亿」,N5,on,on,IL2_on_only(on 99%),億:◆一万の一万倍 、古くは十万(一万の十倍で「下数」と呼ばれる十進法での数) ◆心が満たされる、心地よい、同「𢡃」◆推(お)し量る、同「臆」◆簡「亿」
kk_元気_げんき,元気,げんき,元:◆物事の発端(ホッタン)、起源、始まり、「元年(ガンネン)」◆物事の基(もと)となるもの、根本(コンポン)◆物事の先頭にあるもの、頭(かしら)、「元首(ゲンシュ; 気:◆中国古来の考えで、天地全ての事物の基本要素、目に見えず形状は一定しない、あらゆる事物の生死・盛衰などの変化・変動はこの「気」の移動・集散によるものと考えられた,N5,on,on+on,A3_short_compound(on+on 71%),元:◆物事の発端(ホッタン)、起源、始まり、「元年(ガンネン)」◆物事の基(もと)となるもの、根本(コンポン)◆物事の先頭にあるもの、頭(かしら)、「元首(ゲンシュ; 気:◆中国古来の考えで、天地全ての事物の基本要素、目に見えず形状は一定しない、あらゆる事物の生死・盛衰などの変化・変動はこの「気」の移動・集散によるものと考えられた
kk_兄_あに,兄,あに,兄:◆同じ親を持つ自分よりも先に生まれた男子、同「哥哥(カカ)」、自分よりも後から生まれた男子は「弟」◆年長また同世代の男子に対する敬称,N5,kun,kun,IL2_single_default(kun 84%),兄:◆同じ親を持つ自分よりも先に生まれた男子、同「哥哥(カカ)」、自分よりも後から生まれた男子は「弟」◆年長また同世代の男子に対する敬称
kk_兄弟_きょうだい,兄弟,きょうだい,兄:◆同じ親を持つ自分よりも先に生まれた男子、同「哥哥(カカ)」、自分よりも後から生まれた男子は「弟」◆年長また同世代の男子に対する敬称; 弟:◆同じ親を持つ自分よりも後から生まれた男子、同「𠂖」、先に生まれた男子は「兄」◆年長者や兄姉を敬い従う、同「悌」◆「弟靡(テイビ)」、逆らうことなく従う、「【莊,N5,on,on+on,,兄:◆同じ親を持つ自分よりも先に生まれた男子、同「哥哥(カカ)」、自分よりも後から生まれた男子は「弟」◆年長また同世代の男子に対する敬称; 弟:◆同じ親を持つ自分よりも後から生まれた男子、同「𠂖」、先に生まれた男子は「兄」◆年長者や兄姉を敬い従う、同「悌」◆「弟靡(テイビ)」、逆らうことなく従う、「【莊
kk_先_さき,先,さき,先:◆基準になる位置や時間よりも前、同「前」、逆は「後」◆前に向かって進む、またその方向、同「前」◆以前、時間的に過去の方向◆ま・ず、最初に、～の前に,N5,kun,kun,IL2_single_default(kun 84%),先:◆基準になる位置や時間よりも前、同「前」、逆は「後」◆前に向かって進む、またその方向、同「前」◆以前、時間的に過去の方向◆ま・ず、最初に、～の前に
kk_先ず_まず,先ず,まず,先:◆基準になる位置や時間よりも前、同「前」、逆は「後」◆前に向かって進む、またその方向、同「前」◆以前、時間的に過去の方向◆ま・ず、最初に、～の前に,N5,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),先:◆基準になる位置や時間よりも前、同「前」、逆は「後」◆前に向かって進む、またその方向、同「前」◆以前、時間的に過去の方向◆ま・ず、最初に、～の前に
kk_先に_さきに,先に,さきに,先:◆基準になる位置や時間よりも前、同「前」、逆は「後」◆前に向かって進む、またその方向、同「前」◆以前、時間的に過去の方向◆ま・ず、最初に、～の前に,N5,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),先:◆基準になる位置や時間よりも前、同「前」、逆は「後」◆前に向かって進む、またその方向、同「前」◆以前、時間的に過去の方向◆ま・ず、最初に、～の前に
kk_先月_せんげつ,先月,せんげつ,先:◆基準になる位置や時間よりも前、同「前」、逆は「後」◆前に向かって進む、またその方向、同「前」◆以前、時間的に過去の方向◆ま・ず、最初に、～の前に; 月:◆地球の衛星の名、太陰(タイイン)、「日」を「太陽」というのに対して月を「太陰」という◆一年をほぼ十二等分した期間、新月(月が見えなくなる日)から次の新月までの,N5,on,on+on,,先:◆基準になる位置や時間よりも前、同「前」、逆は「後」◆前に向かって進む、またその方向、同「前」◆以前、時間的に過去の方向◆ま・ず、最初に、～の前に; 月:◆地球の衛星の名、太陰(タイイン)、「日」を「太陽」というのに対して月を「太陰」という◆一年をほぼ十二等分した期間、新月(月が見えなくなる日)から次の新月までの
kk_先生_せんせい,先生,せんせい,先:◆基準になる位置や時間よりも前、同「前」、逆は「後」◆前に向かって進む、またその方向、同「前」◆以前、時間的に過去の方向◆ま・ず、最初に、～の前に; 生:◆う・まれる、それまでになかった新しいものが現れ出る、また新しいことが起こる◆い・きる、成長し活動できる状態で存在する、またその状態◆なま、現れ出た時のそのまま,N5,on,on+on,,先:◆基準になる位置や時間よりも前、同「前」、逆は「後」◆前に向かって進む、またその方向、同「前」◆以前、時間的に過去の方向◆ま・ず、最初に、～の前に; 生:◆う・まれる、それまでになかった新しいものが現れ出る、また新しいことが起こる◆い・きる、成長し活動できる状態で存在する、またその状態◆なま、現れ出た時のそのまま
kk_先輩_せんぱい,先輩,せんぱい,先:◆基準になる位置や時間よりも前、同「前」、逆は「後」◆前に向かって進む、またその方向、同「前」◆以前、時間的に過去の方向◆ま・ず、最初に、～の前に; 輩:◆車の数の単位、1輩=100輌◆車列、車が列を成すさま、「輩出(ハイシュツ、列を成して次々に現れ出るさま)」◆ともがら、やから、同等・同類・同属・同世代などの同,N5,other,mixed+mixed~,,先:◆基準になる位置や時間よりも前、同「前」、逆は「後」◆前に向かって進む、またその方向、同「前」◆以前、時間的に過去の方向◆ま・ず、最初に、～の前に; 輩:◆車の数の単位、1輩=100輌◆車列、車が列を成すさま、「輩出(ハイシュツ、列を成して次々に現れ出るさま)」◆ともがら、やから、同等・同類・同属・同世代などの同
kk_先週_せんしゅう,先週,せんしゅう,先:◆基準になる位置や時間よりも前、同「前」、逆は「後」◆前に向かって進む、またその方向、同「前」◆以前、時間的に過去の方向◆ま・ず、最初に、～の前に; 週:◆ぐるりと廻(まわ)る◆一定の周期で廻(めぐ)って来る、またその期間,N5,on,on+on,,先:◆基準になる位置や時間よりも前、同「前」、逆は「後」◆前に向かって進む、またその方向、同「前」◆以前、時間的に過去の方向◆ま・ず、最初に、～の前に; 週:◆ぐるりと廻(まわ)る◆一定の周期で廻(めぐ)って来る、またその期間
kk_入り口_いりぐち,入り口,いりぐち,入:◆範囲・領域・組織や区切り・境界の外(外側、外部、表側、向こう側、公のところ)から内(内側、内部、裏側、こちら側、私的なところ)に移る、また移す、内から外へ移る; 口:◆動物の食べたり声を発したりするための器官◆ものが出入りするために空(あ)けた(空いた)ところ、(口のように)全体の内の一部空いたところ◆言葉、言葉を発する、語,N5,other,mixed+mixed~,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),入:◆範囲・領域・組織や区切り・境界の外(外側、外部、表側、向こう側、公のところ)から内(内側、内部、裏側、こちら側、私的なところ)に移る、また移す、内から外へ移る; 口:◆動物の食べたり声を発したりするための器官◆ものが出入りするために空(あ)けた(空いた)ところ、(口のように)全体の内の一部空いたところ◆言葉、言葉を発する、語
kk_入る_はいる,入る,はいる,入:◆範囲・領域・組織や区切り・境界の外(外側、外部、表側、向こう側、公のところ)から内(内側、内部、裏側、こちら側、私的なところ)に移る、また移す、内から外へ移る,N5,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),入:◆範囲・領域・組織や区切り・境界の外(外側、外部、表側、向こう側、公のところ)から内(内側、内部、裏側、こちら側、私的なところ)に移る、また移す、内から外へ移る
kk_入れる_いれる,入れる,いれる,入:◆範囲・領域・組織や区切り・境界の外(外側、外部、表側、向こう側、公のところ)から内(内側、内部、裏側、こちら側、私的なところ)に移る、また移す、内から外へ移る,N5,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),入:◆範囲・領域・組織や区切り・境界の外(外側、外部、表側、向こう側、公のところ)から内(内側、内部、裏側、こちら側、私的なところ)に移る、また移す、内から外へ移る
kk_入学式_にゅうがくしき,入学式,にゅうがくしき,入:◆範囲・領域・組織や区切り・境界の外(外側、外部、表側、向こう側、公のところ)から内(内側、内部、裏側、こちら側、私的なところ)に移る、また移す、内から外へ移る; 学:◆(教えを受けながら、見て倣いながら)知識や技術などを身に付ける、習得する、またその内容、知識や技術などを授(さず)けることを「教」◆教えを受け知識や技術などを; 式:◆決まり、やり方、一定の方法や手順◆型(かた)、基本や標準になる形◆目的や作法(サホウ)・次第(シダイ)が決まっている行事◆数学などの解法を示したもの◆用(もち,N5,on,on+on+on,A4_multi_on(on+on+on 65%),入:◆範囲・領域・組織や区切り・境界の外(外側、外部、表側、向こう側、公のところ)から内(内側、内部、裏側、こちら側、私的なところ)に移る、また移す、内から外へ移る; 学:◆(教えを受けながら、見て倣いながら)知識や技術などを身に付ける、習得する、またその内容、知識や技術などを授(さず)けることを「教」◆教えを受け知識や技術などを; 式:◆決まり、やり方、一定の方法や手順◆型(かた)、基本や標準になる形◆目的や作法(サホウ)・次第(シダイ)が決まっている行事◆数学などの解法を示したもの◆用(もち
kk_全員_ぜんいん,全員,ぜんいん,全:◆すべ・て、欠点・瑕疵や不備・不足がない、余すところがない◆まった・く、まっと・う、余すところなく、漏れなく、残らず、すっかり; 員:◆限られた範囲(場所・空間など)に入っている(含まれる)人、集団に属している人、またその人数◆限られた範囲(特に国土・領土などの境界線)の大きさ、また広さ◆円(,N5,on,on+on,,全:◆すべ・て、欠点・瑕疵や不備・不足がない、余すところがない◆まった・く、まっと・う、余すところなく、漏れなく、残らず、すっかり; 員:◆限られた範囲(場所・空間など)に入っている(含まれる)人、集団に属している人、またその人数◆限られた範囲(特に国土・領土などの境界線)の大きさ、また広さ◆円(
kk_全部_ぜんぶ,全部,ぜんぶ,全:◆すべ・て、欠点・瑕疵や不備・不足がない、余すところがない◆まった・く、まっと・う、余すところなく、漏れなく、残らず、すっかり; 部:◆区分けしたものの一つ、「部分」「内部」◆集団を分類し同じものを一纏(ひとまと)めにしたもの、全体を構成する小さな集合体や組織、「部署」「部隊」◆書物を数える単,N5,on,on+on,A3_short_compound(on+on 71%),全:◆すべ・て、欠点・瑕疵や不備・不足がない、余すところがない◆まった・く、まっと・う、余すところなく、漏れなく、残らず、すっかり; 部:◆区分けしたものの一つ、「部分」「内部」◆集団を分類し同じものを一纏(ひとまと)めにしたもの、全体を構成する小さな集合体や組織、「部署」「部隊」◆書物を数える単
kk_八つ_やっつ,八つ,やっつ,八:◆数の名、八番目の数 ◆左右に分ける、別れる、反対方向に進んで次第に遠ざかる、同「別」◆はち、部首名,N5,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),八:◆数の名、八番目の数 ◆左右に分ける、別れる、反対方向に進んで次第に遠ざかる、同「別」◆はち、部首名
kk_八日_ようか,八日,ようか,八:◆数の名、八番目の数 ◆左右に分ける、別れる、反対方向に進んで次第に遠ざかる、同「別」◆はち、部首名; 日:◆太陽◆太陽が出ている間、昼間、夜明けから日没まで◆一昼夜、朝から次の朝まで、またその繰り返し、またその繰り返しを数える語◆候(コウ)、時節、頃(ケイ、ころ)◆,N5,kun,kun+kun~,A3_short_compound(on+on 71%),八:◆数の名、八番目の数 ◆左右に分ける、別れる、反対方向に進んで次第に遠ざかる、同「別」◆はち、部首名; 日:◆太陽◆太陽が出ている間、昼間、夜明けから日没まで◆一昼夜、朝から次の朝まで、またその繰り返し、またその繰り返しを数える語◆候(コウ)、時節、頃(ケイ、ころ)◆
kk_公園_こうえん,公園,こうえん,公:◆私(わたくし)することなく広く平らなさま、偏(かたよ)らないさま、「公平(コウヘイ)」◆私・個人ではなく多くの人の集まり、社会的なこと、「公共(コウキョウ、多; 園:◆周りを垣や柵などで囲った(樹木・果樹などの)畑、「【說文解字:囗部:園】所以樹果也」◆周りを垣や柵などで囲った広い庭、またそのような庭のある邸宅、またそのよう,N5,on,on+on,,公:◆私(わたくし)することなく広く平らなさま、偏(かたよ)らないさま、「公平(コウヘイ)」◆私・個人ではなく多くの人の集まり、社会的なこと、「公共(コウキョウ、多; 園:◆周りを垣や柵などで囲った(樹木・果樹などの)畑、「【說文解字:囗部:園】所以樹果也」◆周りを垣や柵などで囲った広い庭、またそのような庭のある邸宅、またそのよう
kk_六つ_むっつ,六つ,むっつ,六:◆数の名、六番目の数 ◆工尺譜(コウセキフ、コウシャクフ、楽譜の表記法の一つ)で「ソ」の音を表す,N5,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),六:◆数の名、六番目の数 ◆工尺譜(コウセキフ、コウシャクフ、楽譜の表記法の一つ)で「ソ」の音を表す
kk_六日_むいか,六日,むいか,六:◆数の名、六番目の数 ◆工尺譜(コウセキフ、コウシャクフ、楽譜の表記法の一つ)で「ソ」の音を表す; 日:◆太陽◆太陽が出ている間、昼間、夜明けから日没まで◆一昼夜、朝から次の朝まで、またその繰り返し、またその繰り返しを数える語◆候(コウ)、時節、頃(ケイ、ころ)◆,N5,kun,kun+kun~,A3_short_compound(on+on 71%),六:◆数の名、六番目の数 ◆工尺譜(コウセキフ、コウシャクフ、楽譜の表記法の一つ)で「ソ」の音を表す; 日:◆太陽◆太陽が出ている間、昼間、夜明けから日没まで◆一昼夜、朝から次の朝まで、またその繰り返し、またその繰り返しを数える語◆候(コウ)、時節、頃(ケイ、ころ)◆
kk_其の_その,其の,その,其:◆人(その人)や事柄(そのこと、それ)や物(それ)などを指す語、that、it,N5,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),其:◆人(その人)や事柄(そのこと、それ)や物(それ)などを指す語、that、it
kk_其の後_そのあと,其の後,そのあと,其:◆人(その人)や事柄(そのこと、それ)や物(それ)などを指す語、that、it; 後:◆位置的には背の方向、時間的には未来の方向、順位・順序では下位の方向、逆は「前」「先」◆遅れる、遅れて来る◆家を継ぐ子、子孫◆簡「后」,N5,kun,kun+kun~,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),其:◆人(その人)や事柄(そのこと、それ)や物(それ)などを指す語、that、it; 後:◆位置的には背の方向、時間的には未来の方向、順位・順序では下位の方向、逆は「前」「先」◆遅れる、遅れて来る◆家を継ぐ子、子孫◆簡「后」
kk_其の様_そのよう,其の様,そのよう,其:◆人(その人)や事柄(そのこと、それ)や物(それ)などを指す語、that、it; 様:◆物事の性格や状態、また姿や形、あり方また見掛け◆形や姿、状態やあり方、方法や方式、同「𢳌」◆形や姿・状態やあり方・方法や方式などの種類を数える語◆クヌギ(櫟、,N5,mixed,kun+on~,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),其:◆人(その人)や事柄(そのこと、それ)や物(それ)などを指す語、that、it; 様:◆物事の性格や状態、また姿や形、あり方また見掛け◆形や姿、状態やあり方、方法や方式、同「𢳌」◆形や姿・状態やあり方・方法や方式などの種類を数える語◆クヌギ(櫟、
kk_其れ_それ,其れ,それ,其:◆人(その人)や事柄(そのこと、それ)や物(それ)などを指す語、that、it,N5,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),其:◆人(その人)や事柄(そのこと、それ)や物(それ)などを指す語、that、it
kk_其れから_それから,其れから,それから,其:◆人(その人)や事柄(そのこと、それ)や物(それ)などを指す語、that、it,N5,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),其:◆人(その人)や事柄(そのこと、それ)や物(それ)などを指す語、that、it
kk_其れでは_それでは,其れでは,それでは,其:◆人(その人)や事柄(そのこと、それ)や物(それ)などを指す語、that、it,N5,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),其:◆人(その人)や事柄(そのこと、それ)や物(それ)などを指す語、that、it
kk_其処_そこ,其処,そこ,其:◆人(その人)や事柄(そのこと、それ)や物(それ)などを指す語、that、it; 処:◆腰を落ち着ける、居(い)る、止(とど)まる、またその場所◆腰を落ち着けて留(とど)まっているさま、「処士(ショシ、能力がありながら出仕しない人))」「処女(シ,N5,kun,kun+kun~,A3_short_compound(on+on 71%),其:◆人(その人)や事柄(そのこと、それ)や物(それ)などを指す語、that、it; 処:◆腰を落ち着ける、居(い)る、止(とど)まる、またその場所◆腰を落ち着けて留(とど)まっているさま、「処士(ショシ、能力がありながら出仕しない人))」「処女(シ
kk_其方_そちら,其方,そちら,其:◆人(その人)や事柄(そのこと、それ)や物(それ)などを指す語、that、it; 方:◆四角、四角いさま、角(かど)が直角になっているさま、「方形(ホウケイ)」◆数学で二つの数を掛け合わせた数(正方形・長方形の一つの角を成す二辺を掛け合わせた数),N5,other,mixed+mixed~,A3_short_compound(on+on 71%),其:◆人(その人)や事柄(そのこと、それ)や物(それ)などを指す語、that、it; 方:◆四角、四角いさま、角(かど)が直角になっているさま、「方形(ホウケイ)」◆数学で二つの数を掛け合わせた数(正方形・長方形の一つの角を成す二辺を掛け合わせた数)
kk_内容_ないよう,内容,ないよう,内:◆外から中に入る、入れる◆限られた範囲・領域の中、区切りや境目の中、同「中」◆ある一定の範囲に含まれるもの、囲われたり覆われたりしていて外からは見えないもの、公; 容:◆ものを器(うつわ)などの周りが囲まれているものの中に入れる、またそこに入っているもの、中身(なかみ)◆人や意見などを受け入れる、許す、認める◆顔の表情、姿形(,N5,on,on+on,B_noun_rad_宀(kun 93%),内:◆外から中に入る、入れる◆限られた範囲・領域の中、区切りや境目の中、同「中」◆ある一定の範囲に含まれるもの、囲われたり覆われたりしていて外からは見えないもの、公; 容:◆ものを器(うつわ)などの周りが囲まれているものの中に入れる、またそこに入っているもの、中身(なかみ)◆人や意見などを受け入れる、許す、認める◆顔の表情、姿形(
kk_円_えん,円,えん,円:◆丸い形、中心から等距離にある全ての点を順に結んだ線が成す形◆丸い、角(かど)がない、尖(とが)ったところがない◆丸くなる、丸く纏(まと)まる、誰にとっても満足,N5,on,on,IL2_single_default(kun 84%),円:◆丸い形、中心から等距離にある全ての点を順に結んだ線が成す形◆丸い、角(かど)がない、尖(とが)ったところがない◆丸くなる、丸く纏(まと)まる、誰にとっても満足
kk_再来年_さらいねん,再来年,さらいねん,再:◆同じことが更にもう一度繰り返される、もう一度、二度、二回、二重; 来:◆(人や時間や物事が)向こうからこちらに近づく、「到来(トウライ)」、同「倈」「徠」「逨」「𧼛」◆招き寄せる、「こちらに来させる」の意◆ある時点から今まで、今に; 年:◆穀物が稔(みの)る、同「秊」◆農作物を収穫してから次の収穫期までの期間、四季(二十四節気)を一巡する期間、year◆誕生してから生きてその誕生日を通り過ぎた回,N5,on,on+on+on,A4_multi_on(on+on+on 65%) | B_noun_rad_木(kun 93%),再:◆同じことが更にもう一度繰り返される、もう一度、二度、二回、二重; 来:◆(人や時間や物事が)向こうからこちらに近づく、「到来(トウライ)」、同「倈」「徠」「逨」「𧼛」◆招き寄せる、「こちらに来させる」の意◆ある時点から今まで、今に; 年:◆穀物が稔(みの)る、同「秊」◆農作物を収穫してから次の収穫期までの期間、四季(二十四節気)を一巡する期間、year◆誕生してから生きてその誕生日を通り過ぎた回
kk_再来月_さらいげつ,再来月,さらいげつ,再:◆同じことが更にもう一度繰り返される、もう一度、二度、二回、二重; 来:◆(人や時間や物事が)向こうからこちらに近づく、「到来(トウライ)」、同「倈」「徠」「逨」「𧼛」◆招き寄せる、「こちらに来させる」の意◆ある時点から今まで、今に; 月:◆地球の衛星の名、太陰(タイイン)、「日」を「太陽」というのに対して月を「太陰」という◆一年をほぼ十二等分した期間、新月(月が見えなくなる日)から次の新月までの,N5,on,on+on+on,A4_multi_on(on+on+on 65%) | B_noun_rad_木(kun 93%),再:◆同じことが更にもう一度繰り返される、もう一度、二度、二回、二重; 来:◆(人や時間や物事が)向こうからこちらに近づく、「到来(トウライ)」、同「倈」「徠」「逨」「𧼛」◆招き寄せる、「こちらに来させる」の意◆ある時点から今まで、今に; 月:◆地球の衛星の名、太陰(タイイン)、「日」を「太陽」というのに対して月を「太陰」という◆一年をほぼ十二等分した期間、新月(月が見えなくなる日)から次の新月までの
kk_再来週_さらいしゅう,再来週,さらいしゅう,再:◆同じことが更にもう一度繰り返される、もう一度、二度、二回、二重; 来:◆(人や時間や物事が)向こうからこちらに近づく、「到来(トウライ)」、同「倈」「徠」「逨」「𧼛」◆招き寄せる、「こちらに来させる」の意◆ある時点から今まで、今に; 週:◆ぐるりと廻(まわ)る◆一定の周期で廻(めぐ)って来る、またその期間,N5,on,on+on+on,A4_multi_on(on+on+on 65%) | B_noun_rad_木(kun 93%),再:◆同じことが更にもう一度繰り返される、もう一度、二度、二回、二重; 来:◆(人や時間や物事が)向こうからこちらに近づく、「到来(トウライ)」、同「倈」「徠」「逨」「𧼛」◆招き寄せる、「こちらに来させる」の意◆ある時点から今まで、今に; 週:◆ぐるりと廻(まわ)る◆一定の周期で廻(めぐ)って来る、またその期間
kk_写真_しゃしん,写真,しゃしん,写:◆別の場所に移(うつ)す、他に移す◆書く、描く、「墨や絵の具を紙などに移す」の意◆元になるものに倣(なら)って別のものに書く、或いは描く; 真:◆手が加えられていない、本来の、本当の、確かな、嘘(うそ)や偽(いつわ)りがない◆正しい、正当な,N5,on,on+on,A3_short_compound(on+on 71%),写:◆別の場所に移(うつ)す、他に移す◆書く、描く、「墨や絵の具を紙などに移す」の意◆元になるものに倣(なら)って別のものに書く、或いは描く; 真:◆手が加えられていない、本来の、本当の、確かな、嘘(うそ)や偽(いつわ)りがない◆正しい、正当な
kk_冬_ふゆ,冬,ふゆ,冬:◆四季の第四、一年の最後の季節、新しい一年が始まる前の季節、農暦(ノウレキ)の10月から12月(太陽暦の12月頃から翌年3月頃),N5,kun,kun,IL2_single_default(kun 84%),冬:◆四季の第四、一年の最後の季節、新しい一年が始まる前の季節、農暦(ノウレキ)の10月から12月(太陽暦の12月頃から翌年3月頃)
kk_冬休み_ふゆやすみ,冬休み,ふゆやすみ,冬:◆四季の第四、一年の最後の季節、新しい一年が始まる前の季節、農暦(ノウレキ)の10月から12月(太陽暦の12月頃から翌年3月頃); 休:◆連続した動きや働きの途中で一旦その動きや働きを止(や)める、再開するために息を整えたり力を蓄(たくわ)えることをいう◆止める、止む、終わる、「【歸去來辭】羨萬,N5,kun,kun+kun,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),冬:◆四季の第四、一年の最後の季節、新しい一年が始まる前の季節、農暦(ノウレキ)の10月から12月(太陽暦の12月頃から翌年3月頃); 休:◆連続した動きや働きの途中で一旦その動きや働きを止(や)める、再開するために息を整えたり力を蓄(たくわ)えることをいう◆止める、止む、終わる、「【歸去來辭】羨萬
kk_冷たい_つめたい,冷たい,つめたい,冷:◆気温や温度が低い、熱(ネツ)がない、ひんやりする、寒い◆熱(あつ)くない、熱気や熱意がない、関心や興味がない◆氷のように透(す)き通っている,N5,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),冷:◆気温や温度が低い、熱(ネツ)がない、ひんやりする、寒い◆熱(あつ)くない、熱気や熱意がない、関心や興味がない◆氷のように透(す)き通っている
kk_冷蔵庫_れいぞうこ,冷蔵庫,れいぞうこ,冷:◆気温や温度が低い、熱(ネツ)がない、ひんやりする、寒い◆熱(あつ)くない、熱気や熱意がない、関心や興味がない◆氷のように透(す)き通っている; 蔵:◆しまう、周りが囲まれていて外からは見えないところ(箱や蔵など)に入れる、また中に入れて隠す、またそのようなところに入っているもの、またそのための建物◆内臓、同; 庫:◆兵車(ヘイシャ、軍事用の車両)を保管する建物、「兵庫(ヘイコ)」◆物を貯蔵・保管する建物または部屋、「府庫(フコ)」「倉庫(ソウコ)」,N5,on,on+on+on,A4_multi_on(on+on+on 65%) | B_noun_rad_广(kun 93%),冷:◆気温や温度が低い、熱(ネツ)がない、ひんやりする、寒い◆熱(あつ)くない、熱気や熱意がない、関心や興味がない◆氷のように透(す)き通っている; 蔵:◆しまう、周りが囲まれていて外からは見えないところ(箱や蔵など)に入れる、また中に入れて隠す、またそのようなところに入っているもの、またそのための建物◆内臓、同; 庫:◆兵車(ヘイシャ、軍事用の車両)を保管する建物、「兵庫(ヘイコ)」◆物を貯蔵・保管する建物または部屋、「府庫(フコ)」「倉庫(ソウコ)」
kk_出かける_でかける,出かける,でかける,出:◆範囲・領域・組織や区切り・境界の内(内側、内部、裏側、こちら側、私的なところ)から外(外側、外部、表側、向こう側、公のところ)に移る、また移す、外から内へ移る,N5,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),出:◆範囲・領域・組織や区切り・境界の内(内側、内部、裏側、こちら側、私的なところ)から外(外側、外部、表側、向こう側、公のところ)に移る、また移す、外から内へ移る
