guid,Word,Reading,Meaning,Level,ReadingType,Pattern,Rules,KanjiDetail
kk_儲ける_もうける,儲ける,もうける,儲:◆蓄(たくわ)える、貯(たくわ)える◆用意しておく、準備しておく◆天子や諸侯などの高位の人の後を継ぐ予定の世嗣(セイシ、よつぎ)、「後継者として準備されている人,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),儲:◆蓄(たくわ)える、貯(たくわ)える◆用意しておく、準備しておく◆天子や諸侯などの高位の人の後を継ぐ予定の世嗣(セイシ、よつぎ)、「後継者として準備されている人
kk_元_もと,元,もと,元:◆物事の発端(ホッタン)、起源、始まり、「元年(ガンネン)」◆物事の基(もと)となるもの、根本(コンポン)◆物事の先頭にあるもの、頭(かしら)、「元首(ゲンシュ,N3,kun,kun,IL2_single_default(kun 84%),元:◆物事の発端(ホッタン)、起源、始まり、「元年(ガンネン)」◆物事の基(もと)となるもの、根本(コンポン)◆物事の先頭にあるもの、頭(かしら)、「元首(ゲンシュ
kk_元々_もともと,元々,もともと,元:◆物事の発端(ホッタン)、起源、始まり、「元年(ガンネン)」◆物事の基(もと)となるもの、根本(コンポン)◆物事の先頭にあるもの、頭(かしら)、「元首(ゲンシュ,N3,kun,kun,IL2_single_default(kun 84%),元:◆物事の発端(ホッタン)、起源、始まり、「元年(ガンネン)」◆物事の基(もと)となるもの、根本(コンポン)◆物事の先頭にあるもの、頭(かしら)、「元首(ゲンシュ
kk_元日_がんじつ,元日,がんじつ,元:◆物事の発端(ホッタン)、起源、始まり、「元年(ガンネン)」◆物事の基(もと)となるもの、根本(コンポン)◆物事の先頭にあるもの、頭(かしら)、「元首(ゲンシュ; 日:◆太陽◆太陽が出ている間、昼間、夜明けから日没まで◆一昼夜、朝から次の朝まで、またその繰り返し、またその繰り返しを数える語◆候(コウ)、時節、頃(ケイ、ころ)◆,N3,on,on+on,,元:◆物事の発端(ホッタン)、起源、始まり、「元年(ガンネン)」◆物事の基(もと)となるもの、根本(コンポン)◆物事の先頭にあるもの、頭(かしら)、「元首(ゲンシュ; 日:◆太陽◆太陽が出ている間、昼間、夜明けから日没まで◆一昼夜、朝から次の朝まで、またその繰り返し、またその繰り返しを数える語◆候(コウ)、時節、頃(ケイ、ころ)◆
kk_充電_じゅうでん,充電,じゅうでん,充:◆あ・てる、足し加えて満たす、空いているところを埋める◆み・ちる、満ちる、いっぱいになる; 電:◆雷(かみなり)の光、稲妻(いなずま)◆光や音のように一瞬で遠くまで届くもの、また伝わるもの,N3,on,on+on,B_noun_rad_雨(kun 93%),充:◆あ・てる、足し加えて満たす、空いているところを埋める◆み・ちる、満ちる、いっぱいになる; 電:◆雷(かみなり)の光、稲妻(いなずま)◆光や音のように一瞬で遠くまで届くもの、また伝わるもの
kk_先々_さきざき,先々,さきざき,先:◆基準になる位置や時間よりも前、同「前」、逆は「後」◆前に向かって進む、またその方向、同「前」◆以前、時間的に過去の方向◆ま・ず、最初に、～の前に,N3,kun,kun,IL2_single_default(kun 84%),先:◆基準になる位置や時間よりも前、同「前」、逆は「後」◆前に向かって進む、またその方向、同「前」◆以前、時間的に過去の方向◆ま・ず、最初に、～の前に
kk_先日_せんじつ,先日,せんじつ,先:◆基準になる位置や時間よりも前、同「前」、逆は「後」◆前に向かって進む、またその方向、同「前」◆以前、時間的に過去の方向◆ま・ず、最初に、～の前に; 日:◆太陽◆太陽が出ている間、昼間、夜明けから日没まで◆一昼夜、朝から次の朝まで、またその繰り返し、またその繰り返しを数える語◆候(コウ)、時節、頃(ケイ、ころ)◆,N3,on,on+on,,先:◆基準になる位置や時間よりも前、同「前」、逆は「後」◆前に向かって進む、またその方向、同「前」◆以前、時間的に過去の方向◆ま・ず、最初に、～の前に; 日:◆太陽◆太陽が出ている間、昼間、夜明けから日没まで◆一昼夜、朝から次の朝まで、またその繰り返し、またその繰り返しを数える語◆候(コウ)、時節、頃(ケイ、ころ)◆
kk_先程_さきほど,先程,さきほど,先:◆基準になる位置や時間よりも前、同「前」、逆は「後」◆前に向かって進む、またその方向、同「前」◆以前、時間的に過去の方向◆ま・ず、最初に、～の前に; 程:◆ものの大小・長短・軽重・強弱・優劣などをはかる(測る・量る・計る)際の基準・規格◆一定の決まり・手順・方法◆定まっている基準・規格・決まり・区切り・手順・方法,N3,kun,kun+kun~,,先:◆基準になる位置や時間よりも前、同「前」、逆は「後」◆前に向かって進む、またその方向、同「前」◆以前、時間的に過去の方向◆ま・ず、最初に、～の前に; 程:◆ものの大小・長短・軽重・強弱・優劣などをはかる(測る・量る・計る)際の基準・規格◆一定の決まり・手順・方法◆定まっている基準・規格・決まり・区切り・手順・方法
kk_免許_めんきょ,免許,めんきょ,免:◆取り除く、取り去る◆身に着けているものを脱(ぬ)ぐ◆逃(のが)れる、負うべき役目や義務などを負わずに済む、災いなどに遇わず済む◆許(ゆる)す、赦(ゆる)す、見; 許:◆ゆる・す、願いや話を聞き入れる、受け入れる◆ゆる・す、認める◆もと、～のところ(処、所)◆ばか・り、凡(おおよ)そ～、～程(ほど)◆「何許(カキョ)」◇何処(,N3,on,on+on,A3_short_compound(on+on 71%) | B_verb_rad_言(kun 80%),免:◆取り除く、取り去る◆身に着けているものを脱(ぬ)ぐ◆逃(のが)れる、負うべき役目や義務などを負わずに済む、災いなどに遇わず済む◆許(ゆる)す、赦(ゆる)す、見; 許:◆ゆる・す、願いや話を聞き入れる、受け入れる◆ゆる・す、認める◆もと、～のところ(処、所)◆ばか・り、凡(おおよ)そ～、～程(ほど)◆「何許(カキョ)」◇何処(
kk_兎に角_とにかく,兎に角,とにかく,兎:◆ウサギ(兎、兔)、ウサギ目の哺乳類◆「玉兎(ギョクト)」、月(つき、地球の衛星)、月にウサギが住むと考えられたことから◆「伏兎(フクト)」、車軸に被(かぶ)せ; 角:◆つの、動物などの頭部から突き出た骨質状また角質状のもの、またそのように先が尖ったもの、またそのように先が尖った状態◆(角を突き合わせて)力を競い合う◆すみ、か,N3,on,on+on,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),兎:◆ウサギ(兎、兔)、ウサギ目の哺乳類◆「玉兎(ギョクト)」、月(つき、地球の衛星)、月にウサギが住むと考えられたことから◆「伏兎(フクト)」、車軸に被(かぶ)せ; 角:◆つの、動物などの頭部から突き出た骨質状また角質状のもの、またそのように先が尖ったもの、またそのように先が尖った状態◆(角を突き合わせて)力を競い合う◆すみ、か
kk_入り込む_はいりこむ,入り込む,はいりこむ,入:◆範囲・領域・組織や区切り・境界の外(外側、外部、表側、向こう側、公のところ)から内(内側、内部、裏側、こちら側、私的なところ)に移る、また移す、内から外へ移る; 込:◆[日]中に(内に、裏に、見えないところに)入(はい)る、入(い)れる,N3,kun,kun+kun~,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),入:◆範囲・領域・組織や区切り・境界の外(外側、外部、表側、向こう側、公のところ)から内(内側、内部、裏側、こちら側、私的なところ)に移る、また移す、内から外へ移る; 込:◆[日]中に(内に、裏に、見えないところに)入(はい)る、入(い)れる
kk_入れ物_いれもの,入れ物,いれもの,入:◆範囲・領域・組織や区切り・境界の外(外側、外部、表側、向こう側、公のところ)から内(内側、内部、裏側、こちら側、私的なところ)に移る、また移す、内から外へ移る; 物:◆(天地の間に存在する)人以外の形のあるもの、人は「者」、形のないものは「事」,N3,kun,kun+kun~,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),入:◆範囲・領域・組織や区切り・境界の外(外側、外部、表側、向こう側、公のところ)から内(内側、内部、裏側、こちら側、私的なところ)に移る、また移す、内から外へ移る; 物:◆(天地の間に存在する)人以外の形のあるもの、人は「者」、形のないものは「事」
kk_入国_にゅうこく,入国,にゅうこく,入:◆範囲・領域・組織や区切り・境界の外(外側、外部、表側、向こう側、公のところ)から内(内側、内部、裏側、こちら側、私的なところ)に移る、また移す、内から外へ移る; 国:◆主権者の支配が及ぶ範囲、土地や人や政治体制などを含む概念で古くは君主から与えられた領地、「王(権力者)の勢力が及ぶ範囲(囗)」の意,N3,on,on+on,,入:◆範囲・領域・組織や区切り・境界の外(外側、外部、表側、向こう側、公のところ)から内(内側、内部、裏側、こちら側、私的なところ)に移る、また移す、内から外へ移る; 国:◆主権者の支配が及ぶ範囲、土地や人や政治体制などを含む概念で古くは君主から与えられた領地、「王(権力者)の勢力が及ぶ範囲(囗)」の意
kk_入場_にゅうじょう,入場,にゅうじょう,入:◆範囲・領域・組織や区切り・境界の外(外側、外部、表側、向こう側、公のところ)から内(内側、内部、裏側、こちら側、私的なところ)に移る、また移す、内から外へ移る; 場:◆(日当たりのよい、収穫した穀物の乾燥・脱穀などをする、また多くの人やものが集まる)広く平らなところ、「広場」、同「塲」◆一段と高くし上を平らに作ったところ、台,N3,on,on+on,,入:◆範囲・領域・組織や区切り・境界の外(外側、外部、表側、向こう側、公のところ)から内(内側、内部、裏側、こちら側、私的なところ)に移る、また移す、内から外へ移る; 場:◆(日当たりのよい、収穫した穀物の乾燥・脱穀などをする、また多くの人やものが集まる)広く平らなところ、「広場」、同「塲」◆一段と高くし上を平らに作ったところ、台
kk_全く_まったく,全く,まったく,全:◆すべ・て、欠点・瑕疵や不備・不足がない、余すところがない◆まった・く、まっと・う、余すところなく、漏れなく、残らず、すっかり,N3,other,unknown,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),全:◆すべ・て、欠点・瑕疵や不備・不足がない、余すところがない◆まった・く、まっと・う、余すところなく、漏れなく、残らず、すっかり
kk_全体_ぜんたい,全体,ぜんたい,全:◆すべ・て、欠点・瑕疵や不備・不足がない、余すところがない◆まった・く、まっと・う、余すところなく、漏れなく、残らず、すっかり; 体:◆頭から足の先までの全身、ものの全部、ものの主要な部分、またその姿形や様子、「身体(シンタイ、体、肉体)」「本体(ホンタイ、ものの本当の姿、ものの中心的部分)」,N3,on,on+on,,全:◆すべ・て、欠点・瑕疵や不備・不足がない、余すところがない◆まった・く、まっと・う、余すところなく、漏れなく、残らず、すっかり; 体:◆頭から足の先までの全身、ものの全部、ものの主要な部分、またその姿形や様子、「身体(シンタイ、体、肉体)」「本体(ホンタイ、ものの本当の姿、ものの中心的部分)」
kk_全力_ぜんりょく,全力,ぜんりょく,全:◆すべ・て、欠点・瑕疵や不備・不足がない、余すところがない◆まった・く、まっと・う、余すところなく、漏れなく、残らず、すっかり; 力:◆ものを動かすもの、ものを動かしているもの、ものに働(はたら)くもの、「強力(キョウリョク、強い力)」◆働く、務(つと)める、勤(つと)める、「努力(ドリョク、,N3,on,on+on,B_verb_rad_力(kun 80%),全:◆すべ・て、欠点・瑕疵や不備・不足がない、余すところがない◆まった・く、まっと・う、余すところなく、漏れなく、残らず、すっかり; 力:◆ものを動かすもの、ものを動かしているもの、ものに働(はたら)くもの、「強力(キョウリョク、強い力)」◆働く、務(つと)める、勤(つと)める、「努力(ドリョク、
kk_全身_ぜんしん,全身,ぜんしん,全:◆すべ・て、欠点・瑕疵や不備・不足がない、余すところがない◆まった・く、まっと・う、余すところなく、漏れなく、残らず、すっかり; 身:◆(頭部を除いた)体(からだ)、躯体(クタイ)、同「躯」「躬」◆中に含まれているもの、また入っているもの、本体◆人の一生、命(いのち)◆吾(われ)、我(わ)が、,N3,on,on+on,,全:◆すべ・て、欠点・瑕疵や不備・不足がない、余すところがない◆まった・く、まっと・う、余すところなく、漏れなく、残らず、すっかり; 身:◆(頭部を除いた)体(からだ)、躯体(クタイ)、同「躯」「躬」◆中に含まれているもの、また入っているもの、本体◆人の一生、命(いのち)◆吾(われ)、我(わ)が、
kk_全～_ぜん～,全～,ぜん～,全:◆すべ・て、欠点・瑕疵や不備・不足がない、余すところがない◆まった・く、まっと・う、余すところなく、漏れなく、残らず、すっかり,N3,on,on,IL2_single_default(kun 84%),全:◆すべ・て、欠点・瑕疵や不備・不足がない、余すところがない◆まった・く、まっと・う、余すところなく、漏れなく、残らず、すっかり
kk_公共_こうきょう,公共,こうきょう,公:◆私(わたくし)することなく広く平らなさま、偏(かたよ)らないさま、「公平(コウヘイ)」◆私・個人ではなく多くの人の集まり、社会的なこと、「公共(コウキョウ、多; 共:◆両手を胸の前で組む、同「拱」◆両手で物を捧(ささ)げ持つ、恭(うやうや)しく捧げ持つ、同「供」「恭」◆～と一緒に、～と同じに◆一緒に～する◆合わせて、全部で,N3,on,on+on,,公:◆私(わたくし)することなく広く平らなさま、偏(かたよ)らないさま、「公平(コウヘイ)」◆私・個人ではなく多くの人の集まり、社会的なこと、「公共(コウキョウ、多; 共:◆両手を胸の前で組む、同「拱」◆両手で物を捧(ささ)げ持つ、恭(うやうや)しく捧げ持つ、同「供」「恭」◆～と一緒に、～と同じに◆一緒に～する◆合わせて、全部で
kk_公害_こうがい,公害,こうがい,公:◆私(わたくし)することなく広く平らなさま、偏(かたよ)らないさま、「公平(コウヘイ)」◆私・個人ではなく多くの人の集まり、社会的なこと、「公共(コウキョウ、多; 害:◆状態を悪くする、損(そこ)なう、傷付ける、妨(さまた)げる、良好な状態とは逆の状態になる◆なぜ、どうして、どうして～しないのか、同「盍」,N3,on,on+on,B_noun_rad_宀(kun 93%),公:◆私(わたくし)することなく広く平らなさま、偏(かたよ)らないさま、「公平(コウヘイ)」◆私・個人ではなく多くの人の集まり、社会的なこと、「公共(コウキョウ、多; 害:◆状態を悪くする、損(そこ)なう、傷付ける、妨(さまた)げる、良好な状態とは逆の状態になる◆なぜ、どうして、どうして～しないのか、同「盍」
kk_公平_こうへい,公平,こうへい,公:◆私(わたくし)することなく広く平らなさま、偏(かたよ)らないさま、「公平(コウヘイ)」◆私・個人ではなく多くの人の集まり、社会的なこと、「公共(コウキョウ、多; 平:◆起伏や凹凸がない、高さが揃っている◆普段通り、何時もと変わらずあるべき状態にある◆乱れがなく穏やかなさま◆均一な、等しい、斉(ひと)しい,N3,on,on+on,,公:◆私(わたくし)することなく広く平らなさま、偏(かたよ)らないさま、「公平(コウヘイ)」◆私・個人ではなく多くの人の集まり、社会的なこと、「公共(コウキョウ、多; 平:◆起伏や凹凸がない、高さが揃っている◆普段通り、何時もと変わらずあるべき状態にある◆乱れがなく穏やかなさま◆均一な、等しい、斉(ひと)しい
kk_公開_こうかい,公開,こうかい,公:◆私(わたくし)することなく広く平らなさま、偏(かたよ)らないさま、「公平(コウヘイ)」◆私・個人ではなく多くの人の集まり、社会的なこと、「公共(コウキョウ、多; 開:◆啓(ひら)く、閉じられている扉を真ん中から左右に押し除(の)ける◆仕切っているもの(塞ふさいでいるもの、妨さまたげているもの)を取る、「開放(カイホウ)」◆明,N3,on,on+on,,公:◆私(わたくし)することなく広く平らなさま、偏(かたよ)らないさま、「公平(コウヘイ)」◆私・個人ではなく多くの人の集まり、社会的なこと、「公共(コウキョウ、多; 開:◆啓(ひら)く、閉じられている扉を真ん中から左右に押し除(の)ける◆仕切っているもの(塞ふさいでいるもの、妨さまたげているもの)を取る、「開放(カイホウ)」◆明
kk_共同_きょうどう,共同,きょうどう,共:◆両手を胸の前で組む、同「拱」◆両手で物を捧(ささ)げ持つ、恭(うやうや)しく捧げ持つ、同「供」「恭」◆～と一緒に、～と同じに◆一緒に～する◆合わせて、全部で; 同:◆一所(ひとところ)に人が集まる、一緒になる◆意見や行動などを共にする◆一様なさま、揃っているさま◆～と等しい、～と共に◆「胡同(コドウ)」、町中を縦横に走る道,N3,on,on+on,,共:◆両手を胸の前で組む、同「拱」◆両手で物を捧(ささ)げ持つ、恭(うやうや)しく捧げ持つ、同「供」「恭」◆～と一緒に、～と同じに◆一緒に～する◆合わせて、全部で; 同:◆一所(ひとところ)に人が集まる、一緒になる◆意見や行動などを共にする◆一様なさま、揃っているさま◆～と等しい、～と共に◆「胡同(コドウ)」、町中を縦横に走る道
kk_共通_きょうつう,共通,きょうつう,共:◆両手を胸の前で組む、同「拱」◆両手で物を捧(ささ)げ持つ、恭(うやうや)しく捧げ持つ、同「供」「恭」◆～と一緒に、～と同じに◆一緒に～する◆合わせて、全部で; 通:◆途中に障害となるようなものがなく反対側・向こう側・相手方・目的地まで達する、また達している◆支障なく行き来ができる、また行き来する、また行き来ができるようにす,N3,on,on+on,,共:◆両手を胸の前で組む、同「拱」◆両手で物を捧(ささ)げ持つ、恭(うやうや)しく捧げ持つ、同「供」「恭」◆～と一緒に、～と同じに◆一緒に～する◆合わせて、全部で; 通:◆途中に障害となるようなものがなく反対側・向こう側・相手方・目的地まで達する、また達している◆支障なく行き来ができる、また行き来する、また行き来ができるようにす
kk_其の上_そのうえ,其の上,そのうえ,其:◆人(その人)や事柄(そのこと、それ)や物(それ)などを指す語、that、it; 上:◆位置・場所・地位などが高い、高い方にある◆高い方に移る、昇る、登る◆順序・時間などが前、前の方にある◆前の方に移る◆等級・品質などが高い、優れている◆殿様、皇,N3,kun,kun+kun~,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),其:◆人(その人)や事柄(そのこと、それ)や物(それ)などを指す語、that、it; 上:◆位置・場所・地位などが高い、高い方にある◆高い方に移る、昇る、登る◆順序・時間などが前、前の方にある◆前の方に移る◆等級・品質などが高い、優れている◆殿様、皇
kk_其の内_そのうち,其の内,そのうち,其:◆人(その人)や事柄(そのこと、それ)や物(それ)などを指す語、that、it; 内:◆外から中に入る、入れる◆限られた範囲・領域の中、区切りや境目の中、同「中」◆ある一定の範囲に含まれるもの、囲われたり覆われたりしていて外からは見えないもの、公,N3,kun,kun+kun~,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),其:◆人(その人)や事柄(そのこと、それ)や物(それ)などを指す語、that、it; 内:◆外から中に入る、入れる◆限られた範囲・領域の中、区切りや境目の中、同「中」◆ある一定の範囲に含まれるもの、囲われたり覆われたりしていて外からは見えないもの、公
kk_其の場_そのば,其の場,そのば,其:◆人(その人)や事柄(そのこと、それ)や物(それ)などを指す語、that、it; 場:◆(日当たりのよい、収穫した穀物の乾燥・脱穀などをする、また多くの人やものが集まる)広く平らなところ、「広場」、同「塲」◆一段と高くし上を平らに作ったところ、台,N3,kun,kun+kun~,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),其:◆人(その人)や事柄(そのこと、それ)や物(それ)などを指す語、that、it; 場:◆(日当たりのよい、収穫した穀物の乾燥・脱穀などをする、また多くの人やものが集まる)広く平らなところ、「広場」、同「塲」◆一段と高くし上を平らに作ったところ、台
kk_其の通り_そのとおり,其の通り,そのとおり,其:◆人(その人)や事柄(そのこと、それ)や物(それ)などを指す語、that、it; 通:◆途中に障害となるようなものがなく反対側・向こう側・相手方・目的地まで達する、また達している◆支障なく行き来ができる、また行き来する、また行き来ができるようにす,N3,kun,kun+kun~,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),其:◆人(その人)や事柄(そのこと、それ)や物(それ)などを指す語、that、it; 通:◆途中に障害となるようなものがなく反対側・向こう側・相手方・目的地まで達する、また達している◆支障なく行き来ができる、また行き来する、また行き来ができるようにす
kk_其れでも_それでも,其れでも,それでも,其:◆人(その人)や事柄(そのこと、それ)や物(それ)などを指す語、that、it,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),其:◆人(その人)や事柄(そのこと、それ)や物(それ)などを指す語、that、it
kk_具体的_ぐたいてき,具体的,ぐたいてき,具:◆そな・わる、そな・える、必要なものが揃っている、必要なものを揃える◆必要なものが身に付いている◆(食事のための器具、戦うための武具、作業するための道具などの); 体:◆頭から足の先までの全身、ものの全部、ものの主要な部分、またその姿形や様子、「身体(シンタイ、体、肉体)」「本体(ホンタイ、ものの本当の姿、ものの中心的部分)」; 的:◆弓で矢を射(い)る時の目標とするもの、同「㢩」「墑」◆額(ひたい)の部分だけが白い馬、またその額の白い部分、女性が額に施(ほどこ)す(赤い点状の)装飾◆(弓の,N3,on,on+on+on,A4_multi_on(on+on+on 65%),具:◆そな・わる、そな・える、必要なものが揃っている、必要なものを揃える◆必要なものが身に付いている◆(食事のための器具、戦うための武具、作業するための道具などの); 体:◆頭から足の先までの全身、ものの全部、ものの主要な部分、またその姿形や様子、「身体(シンタイ、体、肉体)」「本体(ホンタイ、ものの本当の姿、ものの中心的部分)」; 的:◆弓で矢を射(い)る時の目標とするもの、同「㢩」「墑」◆額(ひたい)の部分だけが白い馬、またその額の白い部分、女性が額に施(ほどこ)す(赤い点状の)装飾◆(弓の
kk_内科_ないか,内科,ないか,内:◆外から中に入る、入れる◆限られた範囲・領域の中、区切りや境目の中、同「中」◆ある一定の範囲に含まれるもの、囲われたり覆われたりしていて外からは見えないもの、公; 科:◆穀物の生産量や品質の良し悪しの程度を幾つかに区分し順に並べたもの、等級◆罪の軽重に従い量刑を定める、またそれを適用する(科する)◆分類し同等のものを一つに纏(,N3,on,on+on,A3_short_compound(on+on 71%),内:◆外から中に入る、入れる◆限られた範囲・領域の中、区切りや境目の中、同「中」◆ある一定の範囲に含まれるもの、囲われたり覆われたりしていて外からは見えないもの、公; 科:◆穀物の生産量や品質の良し悪しの程度を幾つかに区分し順に並べたもの、等級◆罪の軽重に従い量刑を定める、またそれを適用する(科する)◆分類し同等のものを一つに纏(
kk_内緒_ないしょ,内緒,ないしょ,内:◆外から中に入る、入れる◆限られた範囲・領域の中、区切りや境目の中、同「中」◆ある一定の範囲に含まれるもの、囲われたり覆われたりしていて外からは見えないもの、公; 緒:◆長い糸の先端、糸口(いとぐち)、「端緒(タンショ、タンチョ)」◆物事などの始まり、発端(ホッタン)、「緒言(ショゲン)」◆家系などの途切れずに続く繋(つな)が,N3,on,on+on,A3_short_compound(on+on 71%),内:◆外から中に入る、入れる◆限られた範囲・領域の中、区切りや境目の中、同「中」◆ある一定の範囲に含まれるもの、囲われたり覆われたりしていて外からは見えないもの、公; 緒:◆長い糸の先端、糸口(いとぐち)、「端緒(タンショ、タンチョ)」◆物事などの始まり、発端(ホッタン)、「緒言(ショゲン)」◆家系などの途切れずに続く繋(つな)が
kk_円形_えんけい,円形,えんけい,円:◆丸い形、中心から等距離にある全ての点を順に結んだ線が成す形◆丸い、角(かど)がない、尖(とが)ったところがない◆丸くなる、丸く纏(まと)まる、誰にとっても満足; 形:◆ものの表に現れた姿、外観◆ものの表の様子、状態◆型、様式,N3,on,on+on,,円:◆丸い形、中心から等距離にある全ての点を順に結んだ線が成す形◆丸い、角(かど)がない、尖(とが)ったところがない◆丸くなる、丸く纏(まと)まる、誰にとっても満足; 形:◆ものの表に現れた姿、外観◆ものの表の様子、状態◆型、様式
kk_再婚_さいこん,再婚,さいこん,再:◆同じことが更にもう一度繰り返される、もう一度、二度、二回、二重; 婚:◆娶る(めとる、他家の女性を妻として迎える)、嫁ぐ(とつぐ、他家の男性のところに妻として入る)、夫婦になる、同「昏」、「女昏」は黄昏(たそがれ)時に嫁を迎えて婚,N3,on,on+on,,再:◆同じことが更にもう一度繰り返される、もう一度、二度、二回、二重; 婚:◆娶る(めとる、他家の女性を妻として迎える)、嫁ぐ(とつぐ、他家の男性のところに妻として入る)、夫婦になる、同「昏」、「女昏」は黄昏(たそがれ)時に嫁を迎えて婚
kk_再～_さい～,再～,さい～,再:◆同じことが更にもう一度繰り返される、もう一度、二度、二回、二重,N3,on,on,IL2_single_default(kun 84%),再:◆同じことが更にもう一度繰り返される、もう一度、二度、二回、二重
kk_冷ます_さます,冷ます,さます,冷:◆気温や温度が低い、熱(ネツ)がない、ひんやりする、寒い◆熱(あつ)くない、熱気や熱意がない、関心や興味がない◆氷のように透(す)き通っている,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),冷:◆気温や温度が低い、熱(ネツ)がない、ひんやりする、寒い◆熱(あつ)くない、熱気や熱意がない、関心や興味がない◆氷のように透(す)き通っている
kk_冷める_さめる,冷める,さめる,冷:◆気温や温度が低い、熱(ネツ)がない、ひんやりする、寒い◆熱(あつ)くない、熱気や熱意がない、関心や興味がない◆氷のように透(す)き通っている,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),冷:◆気温や温度が低い、熱(ネツ)がない、ひんやりする、寒い◆熱(あつ)くない、熱気や熱意がない、関心や興味がない◆氷のように透(す)き通っている
kk_冷やす_ひやす,冷やす,ひやす,冷:◆気温や温度が低い、熱(ネツ)がない、ひんやりする、寒い◆熱(あつ)くない、熱気や熱意がない、関心や興味がない◆氷のように透(す)き通っている,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),冷:◆気温や温度が低い、熱(ネツ)がない、ひんやりする、寒い◆熱(あつ)くない、熱気や熱意がない、関心や興味がない◆氷のように透(す)き通っている
kk_冷凍_れいとう,冷凍,れいとう,冷:◆気温や温度が低い、熱(ネツ)がない、ひんやりする、寒い◆熱(あつ)くない、熱気や熱意がない、関心や興味がない◆氷のように透(す)き通っている; 凍:◆液体が個体になる、氷が張る◆寒さで体がきかなくなる、また感覚がなくなる,N3,on,on+on,,冷:◆気温や温度が低い、熱(ネツ)がない、ひんやりする、寒い◆熱(あつ)くない、熱気や熱意がない、関心や興味がない◆氷のように透(す)き通っている; 凍:◆液体が個体になる、氷が張る◆寒さで体がきかなくなる、また感覚がなくなる
kk_凍る_こおる,凍る,こおる,凍:◆液体が個体になる、氷が張る◆寒さで体がきかなくなる、また感覚がなくなる,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),凍:◆液体が個体になる、氷が張る◆寒さで体がきかなくなる、また感覚がなくなる
kk_凡そ_およそ,凡そ,およそ,凡:◆(突出した物事・状態を除いた)一般的な、平均的な、ありふれた、普通の◆およ・そ、おおよそ、(特異・特殊なもの除いた)ほぼ全て、大体、押し並(な)べて,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),凡:◆(突出した物事・状態を除いた)一般的な、平均的な、ありふれた、普通の◆およ・そ、おおよそ、(特異・特殊なもの除いた)ほぼ全て、大体、押し並(な)べて
kk_処理_しょり,処理,しょり,処:◆腰を落ち着ける、居(い)る、止(とど)まる、またその場所◆腰を落ち着けて留(とど)まっているさま、「処士(ショシ、能力がありながら出仕しない人))」「処女(シ; 理:◆玉(ギョク、大変美しい石)の筋目(すじめ)、規則正しく並んだ筋目◆物事の正しい筋道◆筋道を立てる、また立っている、筋を通す、また通っている◆筋道に沿って判断す,N3,on,on+on,A3_short_compound(on+on 71%),処:◆腰を落ち着ける、居(い)る、止(とど)まる、またその場所◆腰を落ち着けて留(とど)まっているさま、「処士(ショシ、能力がありながら出仕しない人))」「処女(シ; 理:◆玉(ギョク、大変美しい石)の筋目(すじめ)、規則正しく並んだ筋目◆物事の正しい筋道◆筋道を立てる、また立っている、筋を通す、また通っている◆筋道に沿って判断す
kk_凸凹_でこぼこ,凸凹,でこぼこ,凸:◆周囲が低く中央が突き出ている、またその形、凹(へこ)んでいるのは「凹」 ◆突き出る; 凹:◆周囲が高く中央が低くなっている、また窪(くぼ)んでいる、またその形、同「窪」、突き出ているのは「凸」,N3,kun,kun+kun~,,凸:◆周囲が低く中央が突き出ている、またその形、凹(へこ)んでいるのは「凹」 ◆突き出る; 凹:◆周囲が高く中央が低くなっている、また窪(くぼ)んでいる、またその形、同「窪」、突き出ているのは「凸」
kk_凹む_へこむ,凹む,へこむ,凹:◆周囲が高く中央が低くなっている、また窪(くぼ)んでいる、またその形、同「窪」、突き出ているのは「凸」,N3,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),凹:◆周囲が高く中央が低くなっている、また窪(くぼ)んでいる、またその形、同「窪」、突き出ているのは「凸」
