guid,Word,Reading,Meaning,Level,ReadingType,Pattern,Rules,KanjiDetail
kk_受け入れ_うけいれ,受け入れ,うけいれ,受:◆他から渡されたものを掌(てのひら)に載(の)せる、また手に納(おさ)める◆授(さず)かる、手渡しで与えられる◆蒙(こうむ)る◆容認する; 入:◆範囲・領域・組織や区切り・境界の外(外側、外部、表側、向こう側、公のところ)から内(内側、内部、裏側、こちら側、私的なところ)に移る、また移す、内から外へ移る,N2,kun,kun+kun~,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),受:◆他から渡されたものを掌(てのひら)に載(の)せる、また手に納(おさ)める◆授(さず)かる、手渡しで与えられる◆蒙(こうむ)る◆容認する; 入:◆範囲・領域・組織や区切り・境界の外(外側、外部、表側、向こう側、公のところ)から内(内側、内部、裏側、こちら側、私的なところ)に移る、また移す、内から外へ移る
kk_受け取り_うけとり,受け取り,うけとり,受:◆他から渡されたものを掌(てのひら)に載(の)せる、また手に納(おさ)める◆授(さず)かる、手渡しで与えられる◆蒙(こうむ)る◆容認する; 取:◆捕(つか)まえる、捕(と)らえる、縄(なわ)を掛ける◆手に入れる、手の中に収(おさ)める、手で受ける◆(多くの中から一部を、或いは一つを)選ぶ、選択する◆娶(,N2,kun,kun+kun~,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),受:◆他から渡されたものを掌(てのひら)に載(の)せる、また手に納(おさ)める◆授(さず)かる、手渡しで与えられる◆蒙(こうむ)る◆容認する; 取:◆捕(つか)まえる、捕(と)らえる、縄(なわ)を掛ける◆手に入れる、手の中に収(おさ)める、手で受ける◆(多くの中から一部を、或いは一つを)選ぶ、選択する◆娶(
kk_受け持ち_うけもち,受け持ち,うけもち,受:◆他から渡されたものを掌(てのひら)に載(の)せる、また手に納(おさ)める◆授(さず)かる、手渡しで与えられる◆蒙(こうむ)る◆容認する; 持:◆ぐっと握(にぎ)る、しっかりと掴(つか)む◆しっかりと守る、そのままの状態を保つ、「持久(ジキュウ、長く保ち続ける)」◆しっかりと支える、「支持(シジ)」◆「,N2,mixed,kun+on~,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),受:◆他から渡されたものを掌(てのひら)に載(の)せる、また手に納(おさ)める◆授(さず)かる、手渡しで与えられる◆蒙(こうむ)る◆容認する; 持:◆ぐっと握(にぎ)る、しっかりと掴(つか)む◆しっかりと守る、そのままの状態を保つ、「持久(ジキュウ、長く保ち続ける)」◆しっかりと支える、「支持(シジ)」◆「
kk_受け持つ_うけもつ,受け持つ,うけもつ,受:◆他から渡されたものを掌(てのひら)に載(の)せる、また手に納(おさ)める◆授(さず)かる、手渡しで与えられる◆蒙(こうむ)る◆容認する; 持:◆ぐっと握(にぎ)る、しっかりと掴(つか)む◆しっかりと守る、そのままの状態を保つ、「持久(ジキュウ、長く保ち続ける)」◆しっかりと支える、「支持(シジ)」◆「,N2,kun,kun+kun~,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),受:◆他から渡されたものを掌(てのひら)に載(の)せる、また手に納(おさ)める◆授(さず)かる、手渡しで与えられる◆蒙(こうむ)る◆容認する; 持:◆ぐっと握(にぎ)る、しっかりと掴(つか)む◆しっかりと守る、そのままの状態を保つ、「持久(ジキュウ、長く保ち続ける)」◆しっかりと支える、「支持(シジ)」◆「
kk_受賞_じゅしょう,受賞,じゅしょう,受:◆他から渡されたものを掌(てのひら)に載(の)せる、また手に納(おさ)める◆授(さず)かる、手渡しで与えられる◆蒙(こうむ)る◆容認する; 賞:◆優れた働きをした者を褒め称える、またその者に金品を与える◆愛(め)でる、愛(め)で楽しむ,N2,on,on+on,A3_short_compound(on+on 71%),受:◆他から渡されたものを掌(てのひら)に載(の)せる、また手に納(おさ)める◆授(さず)かる、手渡しで与えられる◆蒙(こうむ)る◆容認する; 賞:◆優れた働きをした者を褒め称える、またその者に金品を与える◆愛(め)でる、愛(め)で楽しむ
kk_口ぶり_くちぶり,口ぶり,くちぶり,口:◆動物の食べたり声を発したりするための器官◆ものが出入りするために空(あ)けた(空いた)ところ、(口のように)全体の内の一部空いたところ◆言葉、言葉を発する、語,N2,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),口:◆動物の食べたり声を発したりするための器官◆ものが出入りするために空(あ)けた(空いた)ところ、(口のように)全体の内の一部空いたところ◆言葉、言葉を発する、語
kk_口先_くちさき,口先,くちさき,口:◆動物の食べたり声を発したりするための器官◆ものが出入りするために空(あ)けた(空いた)ところ、(口のように)全体の内の一部空いたところ◆言葉、言葉を発する、語; 先:◆基準になる位置や時間よりも前、同「前」、逆は「後」◆前に向かって進む、またその方向、同「前」◆以前、時間的に過去の方向◆ま・ず、最初に、～の前に,N2,mixed,on+kun~,,口:◆動物の食べたり声を発したりするための器官◆ものが出入りするために空(あ)けた(空いた)ところ、(口のように)全体の内の一部空いたところ◆言葉、言葉を発する、語; 先:◆基準になる位置や時間よりも前、同「前」、逆は「後」◆前に向かって進む、またその方向、同「前」◆以前、時間的に過去の方向◆ま・ず、最初に、～の前に
kk_口実_こうじつ,口実,こうじつ,口:◆動物の食べたり声を発したりするための器官◆ものが出入りするために空(あ)けた(空いた)ところ、(口のように)全体の内の一部空いたところ◆言葉、言葉を発する、語; 実:◆蓄(たくわ)えが家に満ちているさま◆隙間なく詰まって虚(うつ)ろなところがないさま◆ぎっしりと詰まった中身、草木などの稔(みの)って中がぎっしりと詰まったもの,N2,on,on+on,B_noun_rad_宀(kun 93%),口:◆動物の食べたり声を発したりするための器官◆ものが出入りするために空(あ)けた(空いた)ところ、(口のように)全体の内の一部空いたところ◆言葉、言葉を発する、語; 実:◆蓄(たくわ)えが家に満ちているさま◆隙間なく詰まって虚(うつ)ろなところがないさま◆ぎっしりと詰まった中身、草木などの稔(みの)って中がぎっしりと詰まったもの
kk_口座_こうざ,口座,こうざ,口:◆動物の食べたり声を発したりするための器官◆ものが出入りするために空(あ)けた(空いた)ところ、(口のように)全体の内の一部空いたところ◆言葉、言葉を発する、語; 座:◆腰を据(す)える席や場所・位置、「座席(ザセキ)」◆ものを載せる台◆定まっている位置や場所、「星座(セイザ)」◆山や建物など(どっしりと据えられているもの)を,N2,on,on+on,A3_short_compound(on+on 71%) | B_noun_rad_广(kun 93%),口:◆動物の食べたり声を発したりするための器官◆ものが出入りするために空(あ)けた(空いた)ところ、(口のように)全体の内の一部空いたところ◆言葉、言葉を発する、語; 座:◆腰を据(す)える席や場所・位置、「座席(ザセキ)」◆ものを載せる台◆定まっている位置や場所、「星座(セイザ)」◆山や建物など(どっしりと据えられているもの)を
kk_口調_くちょう,口調,くちょう,口:◆動物の食べたり声を発したりするための器官◆ものが出入りするために空(あ)けた(空いた)ところ、(口のように)全体の内の一部空いたところ◆言葉、言葉を発する、語; 調:◆整える、釣り合いを取る、バランスbalanceを取る、不均衡・不公平などでない状態にする、不快感・違和感などを感じない状態に整える、「調和(チョウワ)」◆音律,N2,on,on+on,A3_short_compound(on+on 71%) | B_verb_rad_言(kun 80%),口:◆動物の食べたり声を発したりするための器官◆ものが出入りするために空(あ)けた(空いた)ところ、(口のように)全体の内の一部空いたところ◆言葉、言葉を発する、語; 調:◆整える、釣り合いを取る、バランスbalanceを取る、不均衡・不公平などでない状態にする、不快感・違和感などを感じない状態に整える、「調和(チョウワ)」◆音律
kk_古今_ここん,古今,ここん,古:◆以前、昔(むかし)、以前の、昔の、同「故」◆長い時を経(へ)ているさま; 今:◆現在、この時(とき)、この時代、現在を挟んで前後に比較的短い時間また月日また時代◆すぐに、間もなく,N2,on,on+on,A3_short_compound(on+on 71%),古:◆以前、昔(むかし)、以前の、昔の、同「故」◆長い時を経(へ)ているさま; 今:◆現在、この時(とき)、この時代、現在を挟んで前後に比較的短い時間また月日また時代◆すぐに、間もなく
kk_古典_こてん,古典,こてん,古:◆以前、昔(むかし)、以前の、昔の、同「故」◆長い時を経(へ)ているさま; 典:◆古来から尊(とうと)ばれ続けている書物、行動や祭祀・儀式の規範・基準となる書物、「典籍(テンセキ、古い貴重な書物)」◆守り則(のっと)るべき手順や作法、規範、,N2,on,on+on,A3_short_compound(on+on 71%),古:◆以前、昔(むかし)、以前の、昔の、同「故」◆長い時を経(へ)ているさま; 典:◆古来から尊(とうと)ばれ続けている書物、行動や祭祀・儀式の規範・基準となる書物、「典籍(テンセキ、古い貴重な書物)」◆守り則(のっと)るべき手順や作法、規範、
kk_古～_ふる～,古～,ふる～,古:◆以前、昔(むかし)、以前の、昔の、同「故」◆長い時を経(へ)ているさま,N2,kun,kun,IL2_single_default(kun 84%),古:◆以前、昔(むかし)、以前の、昔の、同「故」◆長い時を経(へ)ているさま
kk_句読点_くとうてん,句読点,くとうてん,"句:◆曲がる、湾曲する、同「勾」◆言葉や文章の区切り、""」(閉じ鉤括弧、縦書きの場合は""Ｌ""のような形で表す)""、現代では読点(、頓号)・コンマcomma(,逗号); 読:◆文章を内容が理解しやすいように区切りながら抑揚(ヨクヨウ)をつけながら声に出す◆文の中に置く読みの区切り、「、」で表す、コンマcomma、「読点、逗点(トウテ; 点:◆小さな(黒い)染(し)み・瑕(きず)・印(しるし)、またそのようなものを付ける、「汚点(オテン)」◆小さく狭く限られた場所・範囲・位置・事柄、「地点(チテン)",N2,on,on+on+on,A4_multi_on(on+on+on 65%) | B_verb_rad_言(kun 80%),"句:◆曲がる、湾曲する、同「勾」◆言葉や文章の区切り、""」(閉じ鉤括弧、縦書きの場合は""Ｌ""のような形で表す)""、現代では読点(、頓号)・コンマcomma(,逗号); 読:◆文章を内容が理解しやすいように区切りながら抑揚(ヨクヨウ)をつけながら声に出す◆文の中に置く読みの区切り、「、」で表す、コンマcomma、「読点、逗点(トウテ; 点:◆小さな(黒い)染(し)み・瑕(きず)・印(しるし)、またそのようなものを付ける、「汚点(オテン)」◆小さく狭く限られた場所・範囲・位置・事柄、「地点(チテン)"
kk_叫び_さけび,叫び,さけび,叫:◆大声を張り上げる,N2,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),叫:◆大声を張り上げる
kk_可決_かけつ,可決,かけつ,可:◆よい、よろしい、～してよい、同意の語◆認める、許す、許可の意を表す語◆～できる、可能性を示す語◆(当然)～すべきである、(必ず、きっと)～となるだろう◆～ばか; 決:◆堤(つつみ)などが破(やぶ)れる、また(堤防などが破れて)水が流れ出る◆破る、突き破る◆(妨げとなっている物や事を突き破って、押し退けて)きっぱりと、「決断(,N2,on,on+on,A3_short_compound(on+on 71%),可:◆よい、よろしい、～してよい、同意の語◆認める、許す、許可の意を表す語◆～できる、可能性を示す語◆(当然)～すべきである、(必ず、きっと)～となるだろう◆～ばか; 決:◆堤(つつみ)などが破(やぶ)れる、また(堤防などが破れて)水が流れ出る◆破る、突き破る◆(妨げとなっている物や事を突き破って、押し退けて)きっぱりと、「決断(
kk_台詞_せりふ,台詞,せりふ,台:◆我(われ)、自分を指す語、同「吾」「余」「予」◆「三台星(サンタイセイ)、三台(サンタイ)」、紫微垣(シビエン、天の北極を中心とした区画で天帝が住むとされた、; 詞:◆単語◆思いや考えを伝えるための単語を連ねた一連の言葉◆詩歌,N2,other,mixed+mixed~,A3_short_compound(on+on 71%) | B_verb_rad_言(kun 80%),台:◆我(われ)、自分を指す語、同「吾」「余」「予」◆「三台星(サンタイセイ)、三台(サンタイ)」、紫微垣(シビエン、天の北極を中心とした区画で天帝が住むとされた、; 詞:◆単語◆思いや考えを伝えるための単語を連ねた一連の言葉◆詩歌
kk_右折_うせつ,右折,うせつ,"右:◆左と対(ツイ)になる片方 ◆南を向いた時の西の方向、西、西の方向、東は「左」◆上(うえ)、上にある、高い、上位、上位のもの、下は「左」◆(右手のように力が強い; 折:◆まっすぐなものや平らなものを途中から""Ｖ""字形に曲げる、また曲げて畳む、同「㪿」、単に""Ｕ""字形のように曲げるのではなく折り目が付くようにしっかりと曲げること",N2,on,on+on,A3_short_compound(on+on 71%) | B_verb_rad_手(kun 80%),"右:◆左と対(ツイ)になる片方 ◆南を向いた時の西の方向、西、西の方向、東は「左」◆上(うえ)、上にある、高い、上位、上位のもの、下は「左」◆(右手のように力が強い; 折:◆まっすぐなものや平らなものを途中から""Ｖ""字形に曲げる、また曲げて畳む、同「㪿」、単に""Ｕ""字形のように曲げるのではなく折り目が付くようにしっかりと曲げること"
kk_各々_おのおの,各々,おのおの,各:◆めいめい、一人一人、それぞれ、一つ一つ、別々,N2,kun,kun,IL2_single_default(kun 84%),各:◆めいめい、一人一人、それぞれ、一つ一つ、別々
kk_各自_かくじ,各自,かくじ,各:◆めいめい、一人一人、それぞれ、一つ一つ、別々; 自:◆みずか・ら、己(おのれ)、己の◆おの・ずから、己ひとりで、他からの影響を受けずに、それのみの力や意志で◆～から、～より、場所や時間の起点を表す◆みずから、部首,N2,on,on+on,A3_short_compound(on+on 71%),各:◆めいめい、一人一人、それぞれ、一つ一つ、別々; 自:◆みずか・ら、己(おのれ)、己の◆おの・ずから、己ひとりで、他からの影響を受けずに、それのみの力や意志で◆～から、～より、場所や時間の起点を表す◆みずから、部首
kk_合同_ごうどう,合同,ごうどう,合:◆人や物が集まって一緒になる、また一つになる◆幾つかのものを集め一緒にする、幾つかのものが集まり同じになる◆同じものを纏(まと)めた全体◆ぴったりと一致する、当; 同:◆一所(ひとところ)に人が集まる、一緒になる◆意見や行動などを共にする◆一様なさま、揃っているさま◆～と等しい、～と共に◆「胡同(コドウ)」、町中を縦横に走る道,N2,on,on+on,,合:◆人や物が集まって一緒になる、また一つになる◆幾つかのものを集め一緒にする、幾つかのものが集まり同じになる◆同じものを纏(まと)めた全体◆ぴったりと一致する、当; 同:◆一所(ひとところ)に人が集まる、一緒になる◆意見や行動などを共にする◆一様なさま、揃っているさま◆～と等しい、～と共に◆「胡同(コドウ)」、町中を縦横に走る道
kk_合否_ごうひ,合否,ごうひ,合:◆人や物が集まって一緒になる、また一つになる◆幾つかのものを集め一緒にする、幾つかのものが集まり同じになる◆同じものを纏(まと)めた全体◆ぴったりと一致する、当; 否:◆いな、いや、いいや、同意できない、認められない、受け入れられない、否定・不同意の言葉、同「不」◆然(しか)らずんば、～でなければ～、同「否」◆そうではない、他,N2,on,on+on,A3_short_compound(on+on 71%),合:◆人や物が集まって一緒になる、また一つになる◆幾つかのものを集め一緒にする、幾つかのものが集まり同じになる◆同じものを纏(まと)めた全体◆ぴったりと一致する、当; 否:◆いな、いや、いいや、同意できない、認められない、受け入れられない、否定・不同意の言葉、同「不」◆然(しか)らずんば、～でなければ～、同「否」◆そうではない、他
kk_合図_あいず,合図,あいず,合:◆人や物が集まって一緒になる、また一つになる◆幾つかのものを集め一緒にする、幾つかのものが集まり同じになる◆同じものを纏(まと)めた全体◆ぴったりと一致する、当; 図:◆四角い紙などに地形やものの形やその様相などを描く、また描いたもの◆はか・る、事に先立って案を作る、計画する,N2,mixed,kun+on~,A3_short_compound(on+on 71%),合:◆人や物が集まって一緒になる、また一つになる◆幾つかのものを集め一緒にする、幾つかのものが集まり同じになる◆同じものを纏(まと)めた全体◆ぴったりと一致する、当; 図:◆四角い紙などに地形やものの形やその様相などを描く、また描いたもの◆はか・る、事に先立って案を作る、計画する
kk_合理_ごうり,合理,ごうり,合:◆人や物が集まって一緒になる、また一つになる◆幾つかのものを集め一緒にする、幾つかのものが集まり同じになる◆同じものを纏(まと)めた全体◆ぴったりと一致する、当; 理:◆玉(ギョク、大変美しい石)の筋目(すじめ)、規則正しく並んだ筋目◆物事の正しい筋道◆筋道を立てる、また立っている、筋を通す、また通っている◆筋道に沿って判断す,N2,on,on+on,A3_short_compound(on+on 71%),合:◆人や物が集まって一緒になる、また一つになる◆幾つかのものを集め一緒にする、幾つかのものが集まり同じになる◆同じものを纏(まと)めた全体◆ぴったりと一致する、当; 理:◆玉(ギョク、大変美しい石)の筋目(すじめ)、規則正しく並んだ筋目◆物事の正しい筋道◆筋道を立てる、また立っている、筋を通す、また通っている◆筋道に沿って判断す
kk_吊る_つる,吊る,つる,吊:◆つ・る、つる・す、ぶらさげる、上部を固定して(上に掛けて)下に垂らす◆穴あき銅銭千枚を紐に通して結(ゆ)わえたもの、「一吊」という◆弔(とむら)う、古「弔」、,N2,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),吊:◆つ・る、つる・す、ぶらさげる、上部を固定して(上に掛けて)下に垂らす◆穴あき銅銭千枚を紐に通して結(ゆ)わえたもの、「一吊」という◆弔(とむら)う、古「弔」、
kk_同一_どういつ,同一,どういつ,同:◆一所(ひとところ)に人が集まる、一緒になる◆意見や行動などを共にする◆一様なさま、揃っているさま◆～と等しい、～と共に◆「胡同(コドウ)」、町中を縦横に走る道; 一:◆最初、最初の数、最も小さい数、同「壹」 ◆(幾つかあるものの内の、全体の中の)一つ、一つの、一つに、それだけ、ひたすら、同「壹」◆同じ、等しい、「同じ一つのも,N2,on,on+on,,同:◆一所(ひとところ)に人が集まる、一緒になる◆意見や行動などを共にする◆一様なさま、揃っているさま◆～と等しい、～と共に◆「胡同(コドウ)」、町中を縦横に走る道; 一:◆最初、最初の数、最も小さい数、同「壹」 ◆(幾つかあるものの内の、全体の中の)一つ、一つの、一つに、それだけ、ひたすら、同「壹」◆同じ、等しい、「同じ一つのも
kk_同居_どうきょ,同居,どうきょ,同:◆一所(ひとところ)に人が集まる、一緒になる◆意見や行動などを共にする◆一様なさま、揃っているさま◆～と等しい、～と共に◆「胡同(コドウ)」、町中を縦横に走る道; 居:◆座る、腰を据(す)える、腰を落ち着ける、またその場所◆長く腰を落ち着けて住む、住まい◆一定の場所を占める、存在する◆貯(たくわ)える、得たものを置いておく,N2,on,on+on,A3_short_compound(on+on 71%),同:◆一所(ひとところ)に人が集まる、一緒になる◆意見や行動などを共にする◆一様なさま、揃っているさま◆～と等しい、～と共に◆「胡同(コドウ)」、町中を縦横に走る道; 居:◆座る、腰を据(す)える、腰を落ち着ける、またその場所◆長く腰を落ち着けて住む、住まい◆一定の場所を占める、存在する◆貯(たくわ)える、得たものを置いておく
kk_同期_どうき,同期,どうき,同:◆一所(ひとところ)に人が集まる、一緒になる◆意見や行動などを共にする◆一様なさま、揃っているさま◆～と等しい、～と共に◆「胡同(コドウ)」、町中を縦横に走る道; 期:◆予定されている(約束されている)時(とき、時期、時間)、「時期(ジキ)」「期間(キカン、二つの時の間、始めの時から終わりの時までの間)」◆決められた時(時期、,N2,on,on+on,A3_short_compound(on+on 71%),同:◆一所(ひとところ)に人が集まる、一緒になる◆意見や行動などを共にする◆一様なさま、揃っているさま◆～と等しい、～と共に◆「胡同(コドウ)」、町中を縦横に走る道; 期:◆予定されている(約束されている)時(とき、時期、時間)、「時期(ジキ)」「期間(キカン、二つの時の間、始めの時から終わりの時までの間)」◆決められた時(時期、
kk_同様_どうよう,同様,どうよう,同:◆一所(ひとところ)に人が集まる、一緒になる◆意見や行動などを共にする◆一様なさま、揃っているさま◆～と等しい、～と共に◆「胡同(コドウ)」、町中を縦横に走る道; 様:◆物事の性格や状態、また姿や形、あり方また見掛け◆形や姿、状態やあり方、方法や方式、同「𢳌」◆形や姿・状態やあり方・方法や方式などの種類を数える語◆クヌギ(櫟、,N2,on,on+on,B_noun_rad_木(kun 93%),同:◆一所(ひとところ)に人が集まる、一緒になる◆意見や行動などを共にする◆一様なさま、揃っているさま◆～と等しい、～と共に◆「胡同(コドウ)」、町中を縦横に走る道; 様:◆物事の性格や状態、また姿や形、あり方また見掛け◆形や姿、状態やあり方、方法や方式、同「𢳌」◆形や姿・状態やあり方・方法や方式などの種類を数える語◆クヌギ(櫟、
kk_名付ける_なづける,名付ける,なづける,名:◆人に付ける呼称、また動物・もの・出来事などを呼んだり指し示したり識別したりするためにその各々に付ける呼称、「名称(メイショウ)」◆呼称を付ける、「命名(メイメ; 付:◆手ずから授(さず)ける、直接手を取って与える、同「仅」◆渡し与える、渡して任せる、委(ゆだ)ねる◆[日]他のものに加える、また添える、また足す、同「附」,N2,other,mixed+mixed~,IL1_okurigana(kun 96%) | A1_compound_oku(kun 90%) | A1_on_kun_mix(on+kun 65%),名:◆人に付ける呼称、また動物・もの・出来事などを呼んだり指し示したり識別したりするためにその各々に付ける呼称、「名称(メイショウ)」◆呼称を付ける、「命名(メイメ; 付:◆手ずから授(さず)ける、直接手を取って与える、同「仅」◆渡し与える、渡して任せる、委(ゆだ)ねる◆[日]他のものに加える、また添える、また足す、同「附」
kk_名作_めいさく,名作,めいさく,名:◆人に付ける呼称、また動物・もの・出来事などを呼んだり指し示したり識別したりするためにその各々に付ける呼称、「名称(メイショウ)」◆呼称を付ける、「命名(メイメ; 作:◆働(はたらく)く、力や手を加える、為(な)す、「作業(サギョウ)」「作為(サクイ)」◆力や手を加えることによって物事や状態を変化させる、また他に影響を与える、,N2,on,on+on,,名:◆人に付ける呼称、また動物・もの・出来事などを呼んだり指し示したり識別したりするためにその各々に付ける呼称、「名称(メイショウ)」◆呼称を付ける、「命名(メイメ; 作:◆働(はたらく)く、力や手を加える、為(な)す、「作業(サギョウ)」「作為(サクイ)」◆力や手を加えることによって物事や状態を変化させる、また他に影響を与える、
kk_名字_みょうじ,名字,みょうじ,名:◆人に付ける呼称、また動物・もの・出来事などを呼んだり指し示したり識別したりするためにその各々に付ける呼称、「名称(メイショウ)」◆呼称を付ける、「命名(メイメ; 字:◆子を生む、生まれた子を慈(いつく)しみ育てる、同「𡥜」◆あざな、成人時に名付ける本名以外の名、男子は二十歳で成人とし初めて冠を被り、女子は許嫁(キョカ、いいな,N2,on,on+on,A3_short_compound(on+on 71%),名:◆人に付ける呼称、また動物・もの・出来事などを呼んだり指し示したり識別したりするためにその各々に付ける呼称、「名称(メイショウ)」◆呼称を付ける、「命名(メイメ; 字:◆子を生む、生まれた子を慈(いつく)しみ育てる、同「𡥜」◆あざな、成人時に名付ける本名以外の名、男子は二十歳で成人とし初めて冠を被り、女子は許嫁(キョカ、いいな
kk_名産_めいさん,名産,めいさん,名:◆人に付ける呼称、また動物・もの・出来事などを呼んだり指し示したり識別したりするためにその各々に付ける呼称、「名称(メイショウ)」◆呼称を付ける、「命名(メイメ; 産:◆子を生む◆生まれ◆新たに(新たなものを)生み出す、作り出す、また生み出されたもの、「生産(セイサン)」◆土地や財物◆音孔が三つの籥(ヤク、縦笛)、籥よりも太く,N2,on,on+on,,名:◆人に付ける呼称、また動物・もの・出来事などを呼んだり指し示したり識別したりするためにその各々に付ける呼称、「名称(メイショウ)」◆呼称を付ける、「命名(メイメ; 産:◆子を生む◆生まれ◆新たに(新たなものを)生み出す、作り出す、また生み出されたもの、「生産(セイサン)」◆土地や財物◆音孔が三つの籥(ヤク、縦笛)、籥よりも太く
kk_名～_めい～,名～,めい～,名:◆人に付ける呼称、また動物・もの・出来事などを呼んだり指し示したり識別したりするためにその各々に付ける呼称、「名称(メイショウ)」◆呼称を付ける、「命名(メイメ,N2,on,on,IL2_single_default(kun 84%),名:◆人に付ける呼称、また動物・もの・出来事などを呼んだり指し示したり識別したりするためにその各々に付ける呼称、「名称(メイショウ)」◆呼称を付ける、「命名(メイメ
kk_向ける_むける,向ける,むける,向:◆窓、北側に面した窓、同「郷」、「丿冂」は「宀」で「屋根のある建物」、「口」は「壁などに空いた窓」の意◆目的とするところを目指して行く、基点となるところから遠ざ,N2,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),向:◆窓、北側に面した窓、同「郷」、「丿冂」は「宀」で「屋根のある建物」、「口」は「壁などに空いた窓」の意◆目的とするところを目指して行く、基点となるところから遠ざ
kk_向上心_こうじょうしん,向上心,こうじょうしん,向:◆窓、北側に面した窓、同「郷」、「丿冂」は「宀」で「屋根のある建物」、「口」は「壁などに空いた窓」の意◆目的とするところを目指して行く、基点となるところから遠ざ; 上:◆位置・場所・地位などが高い、高い方にある◆高い方に移る、昇る、登る◆順序・時間などが前、前の方にある◆前の方に移る◆等級・品質などが高い、優れている◆殿様、皇; 心:◆血液を循環させる働きをする臓器で五臓(心シン・肝カン・脾ヒ・肺ハイ・腎ジン)の一つ ◆ものの真(ま)ん中、真ん中(中心)にあるもの、ものの重要な部分、ものの本,N2,on,on+on+on,A4_multi_on(on+on+on 65%),向:◆窓、北側に面した窓、同「郷」、「丿冂」は「宀」で「屋根のある建物」、「口」は「壁などに空いた窓」の意◆目的とするところを目指して行く、基点となるところから遠ざ; 上:◆位置・場所・地位などが高い、高い方にある◆高い方に移る、昇る、登る◆順序・時間などが前、前の方にある◆前の方に移る◆等級・品質などが高い、優れている◆殿様、皇; 心:◆血液を循環させる働きをする臓器で五臓(心シン・肝カン・脾ヒ・肺ハイ・腎ジン)の一つ ◆ものの真(ま)ん中、真ん中(中心)にあるもの、ものの重要な部分、ものの本
kk_吠える_ほえる,吠える,ほえる,吠:◆犬が不審なものに対して威嚇(イカク)するように鳴く、また同類に対して合図するように叫ぶ,N2,kun,kun,IL1_okurigana(kun 96%) | IL2_single_okuri(kun 96%),吠:◆犬が不審なものに対して威嚇(イカク)するように鳴く、また同類に対して合図するように叫ぶ
kk_否定_ひてい,否定,ひてい,否:◆いな、いや、いいや、同意できない、認められない、受け入れられない、否定・不同意の言葉、同「不」◆然(しか)らずんば、～でなければ～、同「否」◆そうではない、他; 定:◆さだ・まる、動きや乱れが鎮(しず)まって変化・変動しない状態になる、平静になる、落ち着く、「鎮定(チンテイ)」◆さだ・める、動いたり揺らいだりしない状態にする,N2,on,on+on,A3_short_compound(on+on 71%) | B_noun_rad_宀(kun 93%),否:◆いな、いや、いいや、同意できない、認められない、受け入れられない、否定・不同意の言葉、同「不」◆然(しか)らずんば、～でなければ～、同「否」◆そうではない、他; 定:◆さだ・まる、動きや乱れが鎮(しず)まって変化・変動しない状態になる、平静になる、落ち着く、「鎮定(チンテイ)」◆さだ・める、動いたり揺らいだりしない状態にする
kk_吸収_きゅうしゅう,吸収,きゅうしゅう,吸:◆口や鼻から気体(空気など)や液体(液状のもの)を体の中に取り込む、同「噏」、出すのは「呼」◆「吸吸(キュウキュウ)」◇雲が動くさま、「【楚辭:卷十四:思古】…; 収:◆あちこちから取り集めて一カ所に纏(まと)める◆収穫したものを一カ所に集める、また役所がその一部を取り立てて公庫(政府の倉庫など)に入れる◆罪人を捕(とら)らえ,N2,on,on+on,,吸:◆口や鼻から気体(空気など)や液体(液状のもの)を体の中に取り込む、同「噏」、出すのは「呼」◆「吸吸(キュウキュウ)」◇雲が動くさま、「【楚辭:卷十四:思古】…; 収:◆あちこちから取り集めて一カ所に纏(まと)める◆収穫したものを一カ所に集める、また役所がその一部を取り立てて公庫(政府の倉庫など)に入れる◆罪人を捕(とら)らえ
kk_吹雪_ふぶき,吹雪,ふぶき,吹:◆息を勢いよく吐き出す、唇を窄めて風を起こすように息を吐く、ゆっくり吹くのは「嘘」◆管楽器に音を出すために息を勢いよく吐き入れる、同「龡」◆大気が流れる、風が起; 雪:◆ゆき、空中の水蒸気が結晶となって降ってくるもの ◆(雪のように)白いさま◆すす・ぐ、穢れや恥を洗い清める,N2,other,mixed+mixed~,A3_short_compound(on+on 71%) | B_noun_rad_雨(kun 93%),吹:◆息を勢いよく吐き出す、唇を窄めて風を起こすように息を吐く、ゆっくり吹くのは「嘘」◆管楽器に音を出すために息を勢いよく吐き入れる、同「龡」◆大気が流れる、風が起; 雪:◆ゆき、空中の水蒸気が結晶となって降ってくるもの ◆(雪のように)白いさま◆すす・ぐ、穢れや恥を洗い清める
